id,isbn,title,author,publisher,image_url,content
205501,9788997714643,카미노 데 산티아고 =오래된 기쁨속으로 /Camino de Santiago ,글·사진: 자임,이서원,http://image.aladin.co.kr/product/7802/19/cover/8997714643_1.jpg,산티아고 프랑스 길로 두 번의 순례를 다녀온 화가 자임이 산티아고 길을 걸으며 겪고 느낀 점을 기록한 책이다. 저자는 2012년 산티아고 순례길을 걷다가 길의 아름다움과 영적인 영향력에 감화되어 3년 만에 다시 산티아고 길을 밟았다.
205502,9788931579420,탈 설탕 선언 :누구나 실천하기 쉬운 탈 설탕 프로그램 '설탕 중독'에서 빠져나오는 15가지 방법 ,시라사와 타쿠지 지음 ;김영진 옮김,BM성안당,https://bookthumb-phinf.pstatic.net/cover/107/692/10769282.jpg?type=m1&udate=20160723,"달콤한 것(당)을 과다 섭취하여 혈당수치가 높아지면 우리 몸은 어떤 반응을 하고 몸속에서 무슨 일이 벌어지는지 등의 신체 메커니즘을 만화 등을 활용하여 누구나 이해할 수 있도록 설명하였다. 또 설탕 중독이 어떻게 비만, 노화, 당뇨병, 암 등을 일으키는지 알기 쉽게 설명하였다."
205503,9791160020168,왕초보를 위한 자전거 정비법 :동영상과 사진으로 쉽게 배우는 자전거의 구조와 정비 ,김병훈 지음,원앤원콘텐츠그룹,https://bookthumb-phinf.pstatic.net/cover/108/236/10823604.jpg?type=m1&udate=20160722,혼자서도 쉽게 따라 할 수 있는 자전거 정비법에 대해 소개한다. 어느 정도 사전 지식이 있는 동호인이 아닌 자전거를 거의 모르는 완전 초보자를 대상으로 세세하고 친절하게 자전거 정비법을 설명한다.
205504,9791156863342,일제강점기 조선의 일본어 아동문학 ,조선교육회 저 ;이현진 역,역락,https://bookthumb-phinf.pstatic.net/cover/108/091/10809100.jpg?type=m1&udate=20160715,『일제강점기 조선의 일본어 아동문학』은 《문교의 조선》 1928년 1월 〈동화호〉를 번역한 책이다. 일제의 식민정책과 관련하여 조선의 아동들에게 어떠한 동화가 보급되었는지 이 책을 통해서 그 유형을 살필 수 있을 것이다. 더불어 일제강점기 조선에서 교육에 종사하였던 이들이 동화에 대해서 어떠한... 
205505,9788940634097,(부모님과 함께하는 어린이) 시력회복 트레이닝 ,저자: 오구리 아키히로,크라운출판사,http://image.aladin.co.kr/product/8930/61/cover/8940634098_1.jpg,안과를 가지 않아도 일상생활에서 평소 사용하지 않는 눈의 근육을 단련시켜 근시를 치료할 수 있다. 이 책에서는 구조를 보다 쉽고 간단하게 설명하고 있으며 이에 따른 예방과 개선 방법에 대해 자세하게 설명되어 있다.
205506,9788970938417,"PLC 제어 실습 :XG5000, GXWORKS 2 ",홍교의 저,光文閣,http://image.aladin.co.kr/product/10552/99/cover/8970938419_1.jpg,LS산전 PLC(XGT XEC-DR32H)와 MELSEC PLC CPU는 (Q03UDV)이고 위치 결정 카드는 QD75MH1에 대해서 설명할 것이며 터치패널은 GP4501 TW를 사용하여 MELSEC PLC와의 통신을 통하여 기술한다.
205507,9791159493577,(에듀윌) 공인중개사 핵심요약집 :부동산학개론 | 민법 및 민사특별법 ,"편저자: 이영방,심정욱",에듀윌,http://image.aladin.co.kr/product/10567/12/cover/k262530437_1.jpg,"6권 분량의 방대한 기본서를 핵심만 콕콕 집어 2권으로 요약하였고, 각 과목에서 핵심적인 논점을 하나의 주제로 뽑아 개별적인 형태의 Point로 구성하였다. 또한 짧은 시간에 핵심 이론을 집중적으로 학습함으로써 1, 2차 기본 이론을 완벽하게 이해할 수 있도록 하였다."
205508,9791159493584,(에듀윌) 공인중개사 핵심요약집 :부동산학개론 | 민법 및 민사특별법 ,"편저자: 이영방,심정욱",에듀윌,https://image.aladin.co.kr/product/10567/32/cover/k592530437_1.jpg,제28회 시험준비에 맞춰 효율적이고 성과 있는 학습이 가능하도록 공인중개사 시험 합격에 꼭 필요한 내용을 일목요연하게 압축하여 수록하였다. 또한 빈출Point를 표시해 자주 출제되는 개념을 집중 학습할 수 있도록 하였다.
205509,9788966383979,객관식 사회보험법 :공인노무사 1차 시험대비 ,유선용 저,epasskorea(이패스코리아),https://bookthumb-phinf.pstatic.net/cover/116/621/11662103.jpg?type=m1&udate=20170221,- 독자대상 : 공인노무사 1차 시험 준비생- 구성 : 이론+문제- 특징 : ① 각 장마다 핵심 요약정리 수록② 최신의 개정법령 및 기출문제유형 분석을 통한 예상문제 구성③ 장별 25문제 구성과 보충문제를 통한 실전감각 배양
205510,9788968493966,(예제로 배우고 개념 익히는) 잡동사니 역학상자 열기 ,주경광 지음,전남대학교출판부,http://image.aladin.co.kr/product/10672/44/cover/8968493960_1.jpg,어렵고 딱딱하게만 느껴진 물리에 대한 이미지를 조금이나마 개선하고 재미와 흥미를 주고 무엇보다도 본인 스스로 문제를 풀 수 있는 절차와 방법들을 생각하게 하려는 의도를 가지고 만들어졌다.
