id,isbn,title,author,publisher,image_url,content
169501,9788948309447,(현대)음악총정리,현대음악출판사 [편],현대음악출판사,https://bookthumb-phinf.pstatic.net/cover/012/602/01260261.jpg?type=m1&udate=20151201,어린이들을 위한 음악교재이다. 어린이들이 쉽게 따라할 수 있도록 구성되어 있다.
169502,9788948309430,(음악교과서)반주곡집,현대음악출판사 [편],현대음악출판사,https://bookthumb-phinf.pstatic.net/cover/001/744/00174433.jpg?type=m1&udate=20151201,"초등학교 음악 교과서에 맞게 편집한 피아노 반주곡집. 각 학년을 학기별로 나누어 어린이들의 수준에 알맞도록 편곡하였으며, 각각의 곡들을 기본연주와 응용연주로 구분하여, 어린이들이 보다 다양한 반주유형을 습득할 수 있도록 하였다. 또한 전체 곡 중에서 몇몇 곡을 선택하여 듀엣연주를 만들었으며... "
169503,9788948309805,(음악교과서)반주곡집,현대음악출판사 [편],현대음악출판사,https://image.aladin.co.kr/product/36/66/cover/8948309803_1.gif,2002년부터 새롭게 개정된 초등학교 음악 교과서에 맞추어 편집한 피아노 반주곡집입니다.각 학년을 학기별로 나누어 어린이들의 수준에 알맞도록 편곡하였으며 각각의 곡들을 '기본연주'와 '응용연주'로 구분하여 어린이들이 보다 다양한 반주유형을 습득할 수 있도록 하였습니다. 
169504,9788948309799,(음악교과서)반주곡집,현대음악출판사 [편],현대음악출판사,https://image.aladin.co.kr/product/36/66/cover/894830979x_1.gif,2002년부터 새롭게 개정된 초등학교 음악 교과서에 맞추어 편집한 피아노 반주곡집입니다.각 학년을 학기별로 나누어 어린이들의 수준에 알맞도록 편곡하였으며 각각의 곡들을 '기본연주'와 '응용연주'로 구분하여 어린이들이 보다 다양한 반주유형을 습득할 수 있도록 하였습니다. 
169505,9788948309768,(만점)음악공부,현대음악출판사 [편],현대음악출판사,https://bookthumb-phinf.pstatic.net/cover/001/877/00187738.jpg?type=m1&udate=20060331,"2002년부터 새롭게 개정된 음악과 교과과정은 다양한 활동 중심의 수업이 강조되고 있습니다. 만점음악공부는 이런 개정 방향에 맞추어 기초적 음악 개념을 이해하고 이를 바탕으로 가창, 기악, 창작, 감상 활동을 통해 창의적인 학습이 되도록 체계적으로 구성되어 있습니다."
169506,9788948309454,(현대)음악총정리,현대음악출판사 [편],현대음악출판사,https://image.aladin.co.kr/product/98/80/cover/8948309455_1.jpg,어린이들을 위한 음악교재이다. 어린이들이 쉽게 따라할 수 있도록 구성되어 있다.
169507,9788971761168,(이찬승)영단어 노하우,이찬승 저,능률영어사,https://bookthumb-phinf.pstatic.net/cover/000/269/00026945.jpg?type=m1&udate=20081106,"특징 1. 쉽게 외우고 기억에 오래 남습니다.  Collocation 노하우 1 - `일석이조` 편  표현 하나로 단어를 2개, 3개씩 외우는 일석이조의 효과   Collocation 노하우 2 - `주제` 편  잘 나오는 표현을 재미있는 삽화와 함께 주제별로 공부   Collocation 노하우 3 - `어원` 편  어원설명도 보며 단어를 더 확실하게 꽉!... "
169508,9788976243263,(새 교과서에 맞추어 펴낸)음악공부,남수혜 엮음,태림출판사,http://image.aladin.co.kr/product/28/72/cover/8976243269_1.jpg,반주곡 수록
169509,9788986132465,(종합적 사고력을 키워주는)고전문학의 이해와 감상,정경섭;염성엽 엮음,문원각,http://image.aladin.co.kr/product/24/77/cover/898613246x_1.jpg,이 책은 &lt;고전 문학의 이해와 감상&gt;중 산문 문학편으로 엮은 것이다. 산문 1편은 서사적 상상과 허구의 세계를 매개로 하여 순박하면서도 아름다운 우리 선인들의 정서와 생각을 엿볼 수 있는 내용을 담았다.
169510,9788987662169,출제 순위 고교 영단어,박인선;김신태 [공]지음,아선미디어,https://bookthumb-phinf.pstatic.net/cover/012/645/01264569.jpg?type=m1&udate=20090221,"듣기와 말하기 문제에서 자주 보는 단어, 성격과 분위기 파악에서 자주 나오는 단어,문맥 구조 파악에 유용한 단어, 독해력에서 핵심적인 기본 단어, 심오한 독 해력 해결을 위한 단어 등 자주 출제 되는 단어를 모 아 엮은 고등학교 단어집."
169511,9788989549543,선생님도 참,공재동 외지음;이현진 그림,현대문학북스,http://image.aladin.co.kr/product/34/50/cover/898954954x_1.gif,"아동문학평론가 김용희, 박덕규, 최지훈 세 사람이 모여 2001년 한 해 동안 발표된 약 1,100 편의 동시 중에서 고른 50편으로 책을 엮었다."
