id,isbn,title,author,publisher,image_url,content
5001,9791190178242,태일과 함께 그늘을 걷다 :청년들과 함께하는 노동 인문학 ,강성규 지음,한티재,https://image.aladin.co.kr/product/23723/3/cover/k132638448_1.jpg,"전태일 50주기 공동 출판 프로젝트 ‘너는 나다’ 시리즈 8권. 일, 밥, 집, 시간, 공부 … 누구도 자유로울 수 없는 삶의 문제들을 키워드로, 전태일의 생애와 오늘 여기 청년들의 현실을 씨실과 날실로 엮었다."
5002,9791165450694,5060 스타트업으로 날다 :스타트업을 창업하고 현장에서 직접 터득한 생생한 know-how를 담은 스타트업 성공지침서 ,박재승 지음,바른북스,https://image.aladin.co.kr/product/23825/23/cover/k612639280_1.jpg,"차세대 예비 유니콘 기업으로 부각되고 있는 스타트업 창업자의 생생한 창업 성공 도전기이다. 창업을 꿈꾸는 20대, 대학생, 예비창업자, 40~50대 은퇴를 앞둔 직장인 등 다양한 계층에게 주체적 삶을 살게 하는 스타트업 창업에 대한 이야기다."
5003,9791190233965,미라클 액션 =기회를 성공으로 이끄는 행동력 훈련 37 /Miracle action ,하재준 지음,라온아시아,https://image.aladin.co.kr/product/23841/8/cover/k572639385_1.jpg,"행동이 전부다. 움직이지 않으면 얻는 것도 없다. 이 간단한 사실을 우리는 자주 잊고 산다. 이 책은 이 간단명료한 진리를 책장 넘길 때마다 우리에게 알려준다. 생각하느라 시간을 다 쓰는 사람들, 주저하는 데 많은 공을 들이는 사람들에게 매우 긍정적인 동기부여가 되어줄 것이다."
5004,9788927811091,"래더 :실패, 한계, 슬럼프라는 벽을 뛰어넘는 변화의 사다리 ",벤 티글러 지음 ;김유미 옮김,중앙일보플러스,https://image.aladin.co.kr/product/23873/7/cover/8927811097_2.jpg,"독일·영국·네덜란드 등 유럽 전역에서 가장 인기 있는 비즈니스 코치이자 변화와 리더십 분야에서 현재 가장 주목 받는 연구자 중 한 명인 벤 티글러는 이 책을 통해 약 30년간의 행동 변화에 대한 연구 성과와 글로벌 기업 CEO들의 컨설팅 노하우를 접목하여 변화를 성공적으로 이끄는 학습 모델, ‘변화의 사다리’를 소개한다."
5005,9791190356527,"일을 잘 맡긴다는 것 :리더가 일 잘하는 것은 쓸모없고, 일 잘 맡기는 것이 중요하다 ",아사노 스스무 지음 ;김정환 옮김,센시오,https://image.aladin.co.kr/product/23939/16/cover/k312639004_1.jpg,"리더 자신이 어떤 유형인지 알 수 있는 체크리스트를 포함해, 일을 맡길 때 5단계 원칙, 부하 직원의 8가지 유형과 그 유형별로 일을 맡기는 방법, 그리고 일을 잘 맡기는 리더의 이미지를 만드는 법들을 소개하고 있다."
5006,9791196396862,(스티븐 코비에게 배우는) 효과적인 삶 :성공하는 사람들의 7가지 습관 핵심 요약본 ,지은이: 스티븐 코비 ;방영호 옮김,알파미디어,https://image.aladin.co.kr/product/23995/40/cover/k242639218_1.jpg,"스티븐 코비 박사가 4,000년 이상 통용되어 오던 진리의 원칙을 정리하고 종합한 것으로 수많은 사람에게 영감을 주었다. 성공학 교과서로 널리 읽히는 이 책을 《효과적인 삶》으로 압축하여 다시 한번 세상에 강력한 메시지를 전한다."
5007,9791190510110,더 네이키드 스트렝스 =미련 없이 다 벗어던지고도 살아남는 힘 /The naked strength ,글: 브랜든 리,Jelly Panda(젤리판다),https://image.aladin.co.kr/product/23976/81/cover/k872639017_1.jpg,"무작정 퇴사를 하자니 확신이 서지 않고 그렇다고 퇴사 후의 삶에 대한 명확한 계획을 세우지 않아 퇴사의 기로에 놓인 이들에게, 다시 한 번 현명하게 회사에 대해 긍정적인 인식을 심어주고 업무 의욕을 고취시킬 수 있도록 독려한다."
5008,9791156028000,인간관계가 답이다 ,홍석환 지음,행복에너지,https://image.aladin.co.kr/product/24036/53/cover/k722639513_1.jpg,"오늘날 직장인들에게 중요시되는 덕목 중의 하나는 바로 인간관계다. 이 책은 직장 내 인간관계를 어떻게 만들어가야 할까, 라는 질문에서 시작한 책이다. 저자는 이 책을 통해 스스로를 진정한 리더로 만들어 나가는 몇 가지 인간관계의 비법을 제시한다."
5009,9788970657967,내가 살아야 할 생을 잘 살아서 기쁘다 ,엘리자베스 M. 토마스 지음 ;최유나 옮김,홍익출판사,https://image.aladin.co.kr/product/24088/55/cover/8970657967_1.jpg,"엘리자베스 M. 토마스는 &lt;세상의 모든 딸들&gt;의 저자이자 아프리카 대륙, 캐나다, 인도 등 세계 각지를 탐험하며 수렵채집인의 풍습과 동물들의 비밀스런 생활을 기록해온 인류학자다. 그런 그가 90세를 앞 둔 어느 날, 자신에게로 시선을 돌려 '나이 듦'의 과정을 찬찬히 관찰한다."
5010,9791156364115,"창업, 직장에서 시작하라! :창업을 현실로 만드는 직장인 비지니스 전략 ",김솔 지음,마음세상,https://image.aladin.co.kr/product/24081/64/cover/k132639130_1.jpg,"직장인 창업 전문 컨설턴트가 말하는 '직장에서 시작하는 창업법'이다. 저자는 창업에 대한 관점 자체를 바꾸기 위한 방법으로 '창업준비운동'을 제시한다. 이 창업준비운동은 가난하고, 경험 없고, 인맥이 없던 평범한 20대가 어떻게 사업을 통해 수익을 만들어 진정한 삶의 자유로움을 얻고, 경제적 자유를 얻을 수 있는지 저자의 창업 경험과 컨설턴트로서의 전문 지식을 압축해 담아낸 핵심 원리다."
