id,isbn,title,author,publisher,image_url,content
57001,9788994381015,(알츠하이머병 환자를 위한) 긍정적 상호작용 프로그램 =Positive interaction program ,한국치매협회 펴냄 ;정원미 옮김,원,http://image.aladin.co.kr/product/1737/94/cover/8994381015_1.jpg,『긍정적 상호작용 프로그램』은 치매환자들이 긍정적 상호작용을 경험할 수 있도록 구성된 ‘긍정적 상호작용 프로그램’의 활동 방법을 소개하는 책이다. 인지감퇴가 있는 치매 환자들에게 성취감을 맛보게 하고 타인과 교류할 수 있는 기회를 제공하는 프로그램에 대한 소개와 지침으로 채워져 있다. 치매... 
57002,9788934112068,종교개혁은 끝났는가? :현대 로마 가톨릭 신앙에 대한 복음주의의 평가 ,"마크 A. 놀,이재근 옮김",기독교문서선교회,http://image.aladin.co.kr/product/1764/42/cover/8934112069_1.jpg,"가톨릭교회와 개신교회는 지난 5백여 년의 긴 대립의 역사 가운데 있었다. 하지만 저자들은 미국 상황에서 지난 30년간 이루어진 로마 가톨릭과 복음주의 간 소통과 화해 노력을 방해한 문헌 연구를 통해 정리하고 평가한다. 교회관 등 해결해야 할 문제들이 많이 있지만, 이 책은 한국교회가 관심을 기울이고 씨름해야 할 주제에 대한 방향을 제시하고 있다."
57003,9788962260304,나무야 미안해 :천리포수목원 일군 민병갈의 자연사랑 ,임준수 지음,해누리,http://image.aladin.co.kr/product/1617/74/cover/8962260301_1.jpg,국내 최초의 민간 수목원 '천리포수목원'을 일군 귀화 미국인 민병갈의 10주기를 맞아 그가 한국에서 보낸 57년의 자취를 나무사랑 중심으로 엮은 책이다. 광복 직후 한반도에 진주한 미군의 선발대 장교로 한국에 첫 발을 디딘 주인공은 한국 사랑에 깊이 빠져 서양인 남자로는 드물게 한국에 귀화(1979년)하여 81세까지 살다가 평생사업으로 일군 태안반도의 천리포수목원에 묻혔다.
57004,9788971380123,길들여진 예수님 ,해리 L. 크라우스 Jr. 지음 ;최요섭 옮김,개혁주의신학사,http://image.aladin.co.kr/product/1503/34/cover/8971380128_1.jpg,"개혁주의 경건 시리즈는 사람이 만든 기독교와 하나님 속에 사는 현대 크리스천들에게 그리스도인으로서의 바른 성경적 정체성과 가치관, 기독교관, 세계관, 경제관, 양육관, 연애관을 소개한다. “참된 복음”은 언제나 예수님에 대해서만 이야기한다. 본서는 우리 영혼의 깊은 곳에서 매일같이 벌어지는 끔찍하고 죄악된 모습을 날카롭게 지적한다."
57005,9788960512177,경제학자 철학에 답하다 ,스티븐 랜즈버그 지음 ;김세진 옮김,부키,http://image.aladin.co.kr/product/1720/36/cover/8960512176_1.jpg, 의 저자 랜즈버그는 두 권의 책을 통해 경제 현상을 다소 '튀는' 시각으로 풀어내어 해외와 국내 독자들에게 신선한 충격을 주었다. 랜즈버그는 이 책을 통해 발칙하지만 거부할 수 없는 대담한 발상에 정점을 찍는다.
57006,9788942913060,고분자 나노 재료 :차세대 기술과학의 핵심 ,니시 도시오 외 저 ;정해상 편역,일진사,http://image.aladin.co.kr/product/1720/56/cover/8942913067_1.jpg,"본서는 앞으로 큰 전개가 예상되는 고분자 나노테크놀러지 중에서 구체성이 높은 고분자 나노재료에 대해 다루고 있다. 나노재료의 개념에서부터 나노재료의 구조와 물성, 나노재료를 만드는 법, 고분자 나노 파이버·나노 박막, 나노재료 캐익터리제이션에 대해 기초에서부터 최근의 상황까지를 기술하고 있으며, 특히 기초 응용면에서 흥미를 자아내는 폴리머 나노 알로이, 폴리머 나노 콤퍼짓에 역점을 두어 설명하였다."
57007,9788991344006,(마틴 루터 킹의) 양심을 깨우는 소리 ,"클레이본 카슨,양소정 옮김",위드북스,http://image.aladin.co.kr/product/53/48/cover/8991344003_1.jpg,"미국의 인권 운동가 마틴 루터 킹 목사의 연설 및 강연 모음집. 1950 ~ 60년대 인권운동을 이끌며 벌인 '나에게는 꿈이 있습니다', '베트남을 넘어서' 등 11편의 대표적 연설을 통해, 비폭력 저항의 참모습과 사랑에 대한 믿음의 메시지를 전한다."
57008,9788996771814,물고기 인간 ,알렉산드르 벨랴예프 지음 ;김준수 옮김,마마미소,http://image.aladin.co.kr/product/1712/72/cover/8996771813_2.jpg,아르헨티나의 부에노스아이레스와 라플라타 강을 배경으로 갓난아기 때 상어 아가미 이식 수술을 받고 새 생명을 얻은 이흐티안드르(그리스어로 물고기 인간)라고 하는 젊은이의 삶과 아름다운 처녀와의 이룰 수 없는 사랑을 그린 러시아 SF소설의 대표작. 극한상황에 놓인 인간의 생존 가능성과 기관 이식수술을 통한 인체 개조의 기독교 윤리 문제를 탐구한다.
57009,9788934111962,옛길 :구원을 위한 필수적인 요소 ,존 C. 라일 지음 ;박영호 옮김,기독교문서선교회,http://image.aladin.co.kr/product/1736/43/cover/8934111968_1.jpg,"성경과 신학에 근거하여 구원에 관한 진리를 분명하게 제시한다. 200년 전의 글이지만 그의 예언자적인 선포는 지금 우리의 시대에도 적실성이 있다. 진리가 흐려지고 교회가 세속화되는 이때에 청교도 신학을 계승한 라일의 글은 한국교회 성도들에게 경종을 울리며 바른 신앙과 바른 신학, 바른 생활을 세워줄 것이다. "
57010,9788994710303,오버록 미싱*남성복 ,저자: Kurai Muki ;번역: 김소영,코하스 소잉스토리,http://image.aladin.co.kr/product/1636/99/cover/8994710302_1.jpg,크라이무끼의 ‘LaLaLa'시리즈 네 번째 권. 한국어판 개정판이다. 큰 관심과 인기를 끌고 있는 크라이무끼의  ‘LaLaLa'시리즈는 일본어로 표기 되어 많은 한국 소잉매니아들에게 한국번역본의 필요성을 불러 일으켜 줬다.
