id,isbn,title,author,publisher,image_url,content
15001,9788979446432,삶에 대한 오해 :이채령 시집 ,지은이: 이채령,책만드는집,https://bookthumb-phinf.pstatic.net/cover/132/414/13241422.jpg?type=m1&udate=20180202,"책만드는집 시인선 104권. 이채령 시집. 삶이 가진 슬픔과 고통, 그 절망과 희망 사이에서 끝끝내 절망을 극복하고 희망 더하기에 시의 출발점을 둔 이채령 시인. 그러면서도 난해한 시가 아닌, 일상의 쉬운 언어로 현실을 이야기하면서 적절한 묘사와 참신한 비유로 잔잔한 울림을 던져준다."
15002,9788979446449,춘설 :오세영 시조집 ,지은이: 오세영,책만드는집,https://bookthumb-phinf.pstatic.net/cover/132/412/13241297.jpg?type=m1&udate=20180202,"책만드는집 시인선 105권. 1968년 《현대문학》으로 등단해 2018년 올해 등단 50주년을 맞는 오세영 시인의 신작 시조집으로, 네 개의 부로 구성되었고 총 72편의 시조가 실렸다."
15003,9788979446425,냉이하고 놀았다 :김미향 시집 ,지은이: 김미향,책만드는집,https://bookthumb-phinf.pstatic.net/cover/131/215/13121561.jpg?type=m1&udate=20180105,"책만드는집 시인선 103권. 2010년 「연인M&B」 시조 부문 신인상 당선 이후 2017년 「시조문학」 작가상을 수상한 김미향 시집. 1부 '꽃들의 민박집에', 2부 '민달팽이의 길', 3부 '새바람꽃', 4부 '영남동 할미꽃'으로 구성되었다."
15004,9788969522177,"지금, 여기는 천국이 맞을 거야 :이종범 포토에세이 ",지은이: 이종범,경향BP(경향비피),http://image.aladin.co.kr/product/12458/83/cover/8969522174_1.jpg,"사진작가 이종범이 여행지에 숨겨둔 '나만 아는 장소'들. 아무도 모르는 골목 귀퉁이까지 구석구석 담아 쓴 사진일기. 이름을 붙여주고 싶을 만큼 사랑스러운 골목의 풍경, 밤공기에 묻어나는 달달한 향기까지 독자들에게 생생하게 전달하고자 한다."
15005,9788969522184,혼자 산다는 것은 :혼자라도 괜찮다. 나답게 살고싶다! ,요시자와 히사코 지음 ;이연희 옮김,경향BP(경향비피),http://image.aladin.co.kr/product/12765/0/cover/8969522182_1.jpg,"96세 할머니가 들려주는 '혼자여도 나답게 살 수 있는 방법'. 오랫동안 혼자 멋지게 잘 살아온 96세 할머니가 혼자가 되는 것을 두려워하는 사람들에게 '늙는다는 것은 혼자 사는 일'임을 인지하게 하고, 나이가 들더라도 자신의 페이스를 잃지 않고 잘 살 수 있는 방법을 제안한다."
15006,9788969522283,오늘의 우울 ,최고은 지음,경향BP(경향비피),http://image.aladin.co.kr/product/13035/18/cover/896952228x_1.jpg,"우울과 처절하게 싸운 흔적의 모음집. 우울의 원인을 찾지 못해 자신을 미워했던 사람들에게 '자신에게 조금만 더 다정한 사람이 되면 좋겠다'고 위로를 권하고, 세상의 기준에 맞추려다 작아져버린 사람들에겐 '우린 만족하지 못하는 삶을 강요받고 있는 것뿐'이라고 생각의 전환을 주는 책이다."
15007,9788955614633,(케네스 포드의) 양자물리학 강의 ,케네스W. 포드 지음 ;김명남 옮김,바다출판사,http://image.aladin.co.kr/product/13354/84/cover/8955614632_1.jpg,극히 작은 아원자의 세계와 137억 년 우주 역사를 동시에 탐험하는 양자의 세계로 안내한다. 입자들을 중심으로 이야기를 풀어나가는데 ‘가장 작은 것과 가장 날랜 것’을 다루는 양자 이론은 입자들의 행태로 설명할 때 그 활용과 의미가 가장 쉽게 드러나기 때문이다.
15008,9791186851685,아파서 살았다 :류머티즘과 함께한 40년의 이야기 ,오창희 지음,북드라망,http://image.aladin.co.kr/product/13350/63/cover/k562532900_1.jpg,"“산다는 것은 결국 스스로가 삶의 주인이 되어 자기 안의 생명력을 북돋워 가는 여정”이고, 그것은 오직 자신만이 할 수 있는 것이라는 깨달음을 ‘류머티즘’과의 동행을 통해 얻게 되었고, 아파서 살았다고 말한다. 공부와 책읽기를 손에서 놓지 않은 저자의 타고난 명랑함과 지성, 그리고 가늠할 길 없는 어머님의 사랑이 엮어 낸 특별한 류머티즘 동행기가 펼쳐진다."
15009,9791187433088,"혼자, 괜찮아? ","지은이: 한국미니픽션작가회,조데레사",문학의문학,http://image.aladin.co.kr/product/13283/1/cover/k732532801_1.jpg,"'한국미니픽션 작가회'가 10집 기념호로 펴낸 작품집이다. '혼자 살기'를 주제로 스물여섯 작가가 참여했다. 짧지만 함축된 내용 속에 '혼자 살기'의 여러 형태와 의미, 그리고 자각을 담았다."
15010,9791158770426,쓰면 이루어지는 행복 비밀노트 =아주 작은 행복 습관 /Happy secret note ,지수경 지음,바이북스,http://image.aladin.co.kr/product/13358/39/cover/k422532907_1.jpg,"행복 수집가 지수경의 쓰면 이루어지는 행복 비밀노트. 종이 위에 간절하게 쓰면 이루어진다는 믿음을 가지고 비우고 내려놓기, 용서, 감사, 순수, 선행, 건강, 쓰면 이루어지는 여러 쓰기 비법들로 자신만의 행복을 꾸준히 찾고 기록하며 습관으로 만들어보자."
15011,9788960213517,버릴 것과 지킬 것 :오세영 평론집 ,지은이: 오세영,천년의시작,https://bookthumb-phinf.pstatic.net/cover/132/559/13255921.jpg?type=m1&udate=20180127,"시작비평선 16권. 오세영 시인의 평론집. 이번 평론집은 한국 현대시사의 과거와 현재를 다루고 있으면서도 궁극적으로 '한국문학이 나아갈 길'에 대한 이정표로 읽히기도 한다. 또한, 자기 성찰을 통해 '시의 본질'에 닿으려는 학자로서의 저자의 신념을 간접적으로 접할 수 있다."
15012,9791155715789,전라도 천년 :오매! 징허고 오지게 살았네 ,글: 김화성 ;사진: 안봉주,맥스교육,http://image.aladin.co.kr/product/13350/53/cover/k442532900_1.jpg,"전라도 탄생 1,000년을 맞이해, 전라도의 기원부터 전라도가 탄생시킨 인물들과 흥이 넘치는 지역민들의 삶, 생각과 사상, 전라도 자연의 신비로움 등을 한 권에 담아 소개한 책이다. 전라도 출신 작가의 흡입력 있고 감칠맛 나는 이야기를 따라가다 보면 어느새 천년 역사가 정리된다."
15013,9788977370319,여시여시 :안숙경 시집 ,지은이: 안숙경,동숭동,http://image.aladin.co.kr/product/13356/89/cover/8977370310_1.jpg,"&lt;보름달이 뜨면 배고픈 여자&gt;, &lt;대책 없는 여자&gt; 시집을 펴낸 안숙경 시집."
15014,9791187433064,드라마 뉴웨이브 2017 ,"지은이: 김경환,우영창",문학의문학,http://image.aladin.co.kr/product/12601/34/cover/k502532875_1.jpg,"드라마를 전공하는 젊은 세대의 뉴웨이브 드라마 세 편을 묶었다. 김경환의 '스트라이크', 심민주의 '햇살이 비치는 시간', 이현주의 '달콤쌉싸름한 기다림' 세 편이다."
15015,9788979547085,언어들이 피는 꽃 :신영철 제3시집 ,지은이: 신영철,천우,http://image.aladin.co.kr/product/13488/58/cover/8979547080_1.jpg,신영철의 시집 『언어들이 피는 꽃』. 이 시집은 신영철의 시 작품을 엮은 책이다. 크게 5부로 나뉘어 있으며 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.
15016,9791188502011,압솔루트노 공장 ,카렐 차페크 지음 ;김규진 옮김,행복한책읽기,http://image.aladin.co.kr/product/13119/89/cover/k782532199_1.jpg,"카렐 차페크의 소설에서 과학의 테마를 시도한 첫 작품이다. 큰 에너지 소모 없이 단순히 원자의 핵 분해에 의해서 무한한 힘을 발휘하는 '압솔루트노'라는 기계를 발명함으로써 인류가 겪게 되는 갈등, 전쟁과 파괴를 다루고 있다."
15017,9791158541194,낙타는 뛰지 않는다 :권순진 시집 ,지은이: 권순진,학이사,http://image.aladin.co.kr/product/13276/14/cover/k352532704_1.jpg,권순진 시집. 시집에 수록된 65편의 시들은 삶의 도정에서 길어 올린 낯설고도 익숙한 이야기들이다. 그 이야기들이 마치 가공을 거치지 않아야 참맛을 내는 꼬막처럼 알맞게 증기에 쪄낸 날것의 싱싱함으로 고스란하다.
15018,9788965112112,한국인의 자랑 빨리빨리 문화 바로알자 :반만년 역사의 기적 스웨터 공장(1960~1980) ,김병우 지음,시간의물레,http://image.aladin.co.kr/product/13351/70/cover/8965112117_1.jpg,1960~70년대 요꼬공장 가공기사가 말하는 대한민국 발전의 초석 빨리빨리! 한국의 눈부신 발전사를 이끌었던 요꼬공장의 모든 것을 밝힌다.
15019,9791195943340,한 남자 :고경시집 ,지은이: 고경,필리리,http://image.aladin.co.kr/product/13190/35/cover/k422532499_1.jpg,고경의 시집 『한 남자』. 이 시집은 고경의 시 작품을 엮은 책이다. 크게 4부로 나뉘어 있으며 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.
15020,9791157953035,라이너 마리아 릴케 시집 :윤동주가 사랑한 시인 ,지은이: 라이너 마리아 릴케 ;옮긴이: 윤동주100년포럼,스타북스,http://image.aladin.co.kr/product/11662/47/cover/k972531411_1.jpg,"윤동주 탄생 100주년 기념, '별 헤는 밤' 스페셜 3권 세트. 윤동주 시인이 생전에 가장 사랑하고 시상을 떠올리게 했던 시인으로 '별 헤는 밤'의 시에까지 등장 시킨 프랑시스 잠과 라이너 마리아 릴케의 시집을 묶어서 3권 세트 핸디북으로 편집하여 언제 어디서나 시의 향연을 만끽할 수 있도록 꾸몄다."
15021,9791157634378,(문학의 본고장을 지키는) 詩人들 ,"참여작가: 최기종,전유미",백산출판사,http://image.aladin.co.kr/product/13275/93/cover/k152532704_1.jpg,"동국대 시창작과정 동인지 제1집 『문학의 본고장을 지키는 시인들』. 이 동인지는 동국대 시창작과정 동인의 작품을 수록한 것으로 최기종, 진욱상, 김정순, 사병석, 정다운, 이승혜, 전유미의 작품이 수록되어 있다."
15022,9791158770396,인생의 숲을 거닐다 :아픔과 상처가 회복되는 정신장애 자녀를 둔 가족의 생애사 ,한지연 지음,바이북스,http://image.aladin.co.kr/product/12609/34/cover/k362532974_1.jpg,정신장애 자녀를 둔 가족의 아픔과 상처를 회복해가는 이야기. 정신건강사회복지사인 저자가 ‘영혼을 살리는 삶’이라는 인생의 사명을 실천하기 위해 정신장애 자녀를 둔 가족과 상담한 사례를 만날 수 있다.
15023,9788955618402,주부의 휴가 ,지은이: 다나베 세이코 ;옮긴이: 조찬희,바다출판사,http://image.aladin.co.kr/product/13214/57/cover/8955618409_1.jpg,"&lt;조제와 호랑이와 물고기들&gt;, &lt;아주 사적인 시간&gt; 작가 다나베 세이코가 중년을 지나 노년을 향해 가는 길목에서 발견한 인생에 관한 유쾌한 깨달음을 힘 빼고 풀어낸 에세이다. 세상을 조금이라도 즐겁게 살기 위해 필요한 삶의 쉼표를 곳곳에 표시해 두었다."
15024,9788937408632,황홀 :허형만 시집 ,지은이: 허형만,민음사,https://bookthumb-phinf.pstatic.net/cover/132/412/13241228.jpg?type=m1&udate=20180203,민음의 시 243권. 삶을 대하는 진솔한 시선과 아름다운 우리말로 서정시를 노래해 온 허형만 시인의 시집. 시집에 수록된 77편의 서정시에는 삶이 주는 기쁨과 경이로움뿐만 아니라 가끔씩 찾아오는 쓸쓸함과 비애가 겸허하게 담겨 있다.
15025,9788939230200,좌광우도 :김진수 시집 ,지은이: 김진수,실천문학사,http://image.aladin.co.kr/product/13118/87/cover/8939230205_1.jpg,2007년 「불교문예」에서 등단한 김진수 시인의 시집. 23번째 '실천문학시인선'으로 나온 이 시집에는 '얼릉 오이다'를 포함한 지역색 짙은 65편의 시를 수록했다. 수록된 시들은 오로지 김진수 시인의 삶으로 써 내려간 시들이다. 정직하고 굵직하게 쓴 시들은 굴곡진 바위처럼 투박하지만 강단이 느껴진다.
15026,9788971397022,범죄소설의 계보학 :탐정은 왜 귀족적인 백인남성인가 ,계정민 지음,소나무,http://image.aladin.co.kr/product/11380/16/cover/8971397020_1.jpg,추리소설은 아주 오랫동안 문학적으로 매우 낮은 평가를 받아왔다. 광범위한 대중적 인기는 추리소설의 평가에 오히려 부정적으로 작용했을 뿐이다. 25년 넘게 범죄소설 연구에 천착해온 계명대 계정민 교수가 범죄소설에 들러붙은 혐의와 의문들을 파헤치는 수사에 착수한다.
15027,9791185614045,한국고대사와 한중일의 역사왜곡 :≪한사군은 중국에 있었다≫후속편 ,문성재 지음,우리역사연구재단,http://image.aladin.co.kr/product/13185/98/cover/k562532395_1.jpg,"한중 고대사 쟁점들을 다룬 문성재의 &lt;한국고대사와 한중일의 역사왜곡&gt;. 이 책에서 주요한 내용을 이루고 있는 것은 한국고대사에서 오랫동안 쟁점이 되어 온 패수, 낙랑군, 평양성의 위치 문제와, 요동, 요수 등 지명의 역사와 정확한 위치 문제 등 역사왜곡 문제에 대한 분석과 비판이다."
15028,9791160260694,20세기의 셔츠 :얀 마텔 장편소설 ,지은이: 얀 마텔 ;옮긴이: 강주헌,작가정신,http://image.aladin.co.kr/product/13371/42/cover/k592532005_1.jpg,"맨부커상 최대 베스트셀러 &lt;파이 이야기&gt;의 작가 얀 마텔. 그의 소설 미학을 오롯이 담아내면서도 현대적 감각으로 재해석한 산뜻한 표지와 미니멀한 판형으로 재단장하고, 이 시대의 영향력 있는 명사들의 추천사를 실었다."
15029,9791162202883,아무것도 하지 않아도 괜찮은 :떠나올 때 우리가 원했던 것 ,글·그림·사진: 정은우,위즈덤하우스,http://image.aladin.co.kr/product/13371/99/cover/k592532006_1.jpg,"세계 곳곳을 여행하며 그린 만년필 그림과 필름카메라로 찍은 감각적인 사진, 여행에 대한 깊이 있는 사유를 담은 에세이. 여유롭지만 그래서 더 인상적인 순간들에 대한 기록이자 떠나올 때 우리가 진짜 원했던 것들에 대한 가장 아름다운 보고(報告)이다."
15030,9788962451498,이 나이에 그림책이라니 :보통 엄마의 그림책 자가처방 ,정해심 지음,이비컴,http://image.aladin.co.kr/product/13366/39/cover/8962451492_1.jpg,"10년차 전업주부가 그림책을 거울삼아 스스로를 처방한 기록이다. 마흔을 훌쩍 넘긴 주부가 엄마가 되기까지, 그리고 엄마가 된 이후의 삶을 추억, 관계, 시작의 테마로 스물 세 권의 그림책과 함께 엮은 이야기가 담겨 있다."
