id,isbn,title,author,publisher,image_url,content,genre_detail_dict_id
12001,9788901094298,그녀는 왜 혼자서 구두를 고르지 못할까 :몸은 어른 마음은 아이인 사람들을 위한 14가지 심리처방전 ,"로리 애쉬너,고빛샘 옮김",웅진씽크빅,https://bookthumb-phinf.pstatic.net/cover/060/491/06049169.jpg?type=m1&udate=20090730,"몸은 어른, 마음은 아이인 사람들(‘어른 아이’)의 숨은 문제를, 풍부한 사례와 명징한 해법을 통해 뿌리까지 파헤친 책이다. 두 저자는 부모의 ‘지나친 기대와 사랑’에 갇혀 자란 사람들(‘어른아이’)들의 14가지 심리적 증상을 분류하고, 그들이 변화된 인생을 살 수 있도록 친절한 해법을 제시하고 있다.",40
12002,9788978463287,겨울에 핀 꽃 :박연순 소설집 ,박연순 지음,문경,https://bookthumb-phinf.pstatic.net/cover/045/859/04585901.jpg?type=m1&udate=20120504,박연순 소설집『겨울에 핀 꽃』. 영(靈)의 신비와 그로 인한 고차원적 사랑을 다룬 6편의 작품을 수록하였다. 작가는 고난 속에서도 참되고 선한 마음을 잃지 않고 건강하게 살아감으로써 가정의 행복과 나름의 성공을 거두는 주인공들의 순수하고 숭고한 사랑을 그려내고 있다.,28
12003,9788959747443,레드 러브 =Red love,서미선 지음,마야·마루출판사,https://bookthumb-phinf.pstatic.net/cover/061/051/06105130.jpg?type=m1&udate=20091216,"『레드러브』제1권. 동생을 죽였다는 이유로 가족들에게조차 버림받은 아윤. 홀로 버려진 채 살아온 십 년의 세월. 모든 것을 놓아버리고 싶던 순간에 나타난 한 남자, 태진과의 충동적인 하룻밤. 그냥 하룻밤 엔조이라고 가볍게 생각했던 여자. 그런데 그 여자가 자꾸 눈에 밟힐 때쯤 운명처럼 다시 만나게 되고... ",30
12004,9788959747450,레드 러브 =Red love,서미선 지음,마야·마루출판사,http://image.aladin.co.kr/product/481/18/cover/8959747459_1.jpg,"『레드러브』제2권. 동생을 죽였다는 이유로 가족들에게조차 버림받은 아윤. 홀로 버려진 채 살아온 십 년의 세월. 모든 것을 놓아버리고 싶던 순간에 나타난 한 남자, 태진과의 충동적인 하룻밤. 그냥 하룻밤 엔조이라고 가볍게 생각했던 여자. 그런데 그 여자가 자꾸 눈에 밟힐 때쯤 운명처럼 다시 만나게 되고... ",30
12005,9788959747399,"여우, 잠들다",하얀고양이 지음,마야·마루출판사,https://bookthumb-phinf.pstatic.net/cover/061/105/06110557.jpg?type=m1&udate=20110928,"『여우 잠들다. 1』. 나? 자존심을 먹으며 도도하게 살아가는 여자. 천상천하 유아독존 금빛날래다. 웃, 천하의 금빛날래가 파악 못하는 남자는 없지. 10분이면 OK 30분이면 넌 KO.",30
12006,9788959747405,"여우, 잠들다",하얀고양이 지음,마야·마루출판사,http://image.aladin.co.kr/product/484/11/cover/8959747408_1.jpg,"『여우 잠들다. 2』. 5명이 우산을 쓴 채로 전부 내 옆으로 다가오자나는 옴짝달싹 앞을 볼 수 없을 정도로우산 사이에 포위되는데.그 순간, 나의 입술에 보드라운 기운이 느껴졌다.깜짝 놀라 눈을 휘둥그렇게 뜨자내 눈앞에 윤의 검은 눈동자가 보였다.싱긋, 장난스레 웃는 그 눈동자가.",30
12007,9788932315331,너 음악회 가봤니? ,류준하 지음,현암사,https://bookthumb-phinf.pstatic.net/cover/061/813/06181315.jpg?type=m1&udate=20170825,경주고전음악감상회를 10여 년간 진행한 저자가 음악회 경험과 음악 관련 지식을 풀어냈다. 음악을 처음 접하는 사람이라면 가지게 될 궁금증을 세 명의 가상인물이 음악감상회에 와서 묻고 답하는 형식으로 구성했다. 음악 수준이 각기 다른 세 사람이 다양한 질문을 하고 답을 하면서 저마다의 수준에서 음악 지식을 쌓아갈 수 있도록 있도록 한다.,17
12008,9788993214161,사랑 그 아찔한 황홀 ,한비co [편],한비co,http://image.aladin.co.kr/product/421/31/cover/8993214166_1.jpg,"박해수 시인 외 21인의 시인이 엮은 컬라 시화집. 사랑, 그 아련한 가슴 뛰는 단어의 황홀함에 담겨 있는 사랑의 얼굴을 시인들의 시와 그림으로 묶었다. 이 책에서는 시인들이 겪은 많은 사랑의 형태에서 빚어 낸 이야기와 사연들이 담겨 있다.",3
12009,9788963214931,요마전기 :청빙 신마무협 장편소설,청빙,발해,https://bookthumb-phinf.pstatic.net/cover/061/124/06112490.jpg?type=m1&udate=20140310,"천기를 거스르며 무덤을 가르고 태어난 양진.사이한 어둠의 속성을 타고난 반요 반인.그의 운명은 세상 멸!한 줄기 짙푸른 눈빛으로 뿜어지는 그의 의지, 태고의 어둠 속에서 그의 행보는 어디로 이어질지....청빙 신마무협 장편소설 『요마전기』제1권 역천편",157
12010,9788963214948,요마전기 :청빙 신마무협 장편소설,청빙,발해,https://bookthumb-phinf.pstatic.net/cover/061/124/06112483.jpg?type=m1&udate=20140310,"천기를 거스르며 무덤을 가르고 태어난 양진.사이한 어둠의 속성을 타고난 반요 반인.그의 운명은 세상 멸!한 줄기 짙푸른 눈빛으로 뿜어지는 그의 의지, 태고의 어둠 속에서 그의 행보는 어디로 이어질지....청빙 신마무협 장편소설 『요마전기』제2권 궁기편",157
12011,9788958388173,요마전기 :청빙 신마무협 장편소설,청빙,발해,https://bookthumb-phinf.pstatic.net/cover/062/220/06222074.jpg?type=m1&udate=20161205,"천기를 거스르며 무덤을 가르고 태어난 양진. 사이한 어둠의 속성을 타고난 반요 반인. 그의 운명은 세상 멸! 한 줄기 짙푸른 눈빛으로 뿜어지는 그의 의지, 태고의 어둠 속에서 그의 행보는 어디로 이어질지.... 청빙 신마무협 장편소설 『요마전기』제3권 혼돈편.",157
12012,9788958388609,요마전기 :청빙 신마무협 장편소설,청빙,발해,https://bookthumb-phinf.pstatic.net/cover/062/560/06256067.jpg?type=m1&udate=20100414,"청빙 신마무현 장편소설『요마전기』제 4권. 천기를 거스르며 무덤을 가르고 태어난 양진. 사이한 어둠의 속성을 타고난 반요 반인. 그의 운명은 세상 멸! 한 줄기 짙푸른 눈빛으로 뿜어지는 그의 의지, 태고의 어둠 속에서 그의 행보는 어디로 이어질지.",157
12013,9788978892087,"사람, 참 따뜻하다 :유선진 산문집 ",지은이: 유선진,지성사,https://bookthumb-phinf.pstatic.net/cover/061/106/06110607.jpg?type=m1&udate=20091218,1987년 월간문학 수필 부문에서 당선된 후 20여 년간 꾸준히 글쓰기를 계속해오고 있는 유선진의 산문집. 저자의 글은 일본에서 일본어로 옮겨 소개될 정도로 유명하다. 저자가 70해가 넘는 세월을 살아내며 숱한 사람들을 만나고 말로 집어 표현할 수 없는 복잡한 감정을 겪으면서 느낀 삶과 사람 이야기를 담았다.,4
12014,9788961729284,요리하는 군주 =정진엽 게임판타지 장편소설.Cooking lord ,지은이: 정진엽,환상미디어,http://image.aladin.co.kr/product/481/74/cover/8961729284_1.jpg,"갑작스런 부모님과 쌍둥이 동생의 교통사고, 죽음. 이후 동생의 꿈을 대신 이루겠다고 다짐하며 살아가기 위해 몸부림치는 서윤에게 운명처럼 다가온 가상현실게임 '환상'. 그 속에서 서윤은 요리사라는 현실에서의 꿈을 이뤄나가기 위해 여행을 시작하는데…. 생산성 클래스인 요리사에게 유저들은 마음을... ",14
