id,isbn,title,author,publisher,image_url,content,genre_detail_dict_id
7012,9791196273620,이집트의 역사 ,이병수 저,아딘크라,https://bookthumb-phinf.pstatic.net/cover/137/621/13762191.jpg?type=m1&udate=20180905,"파피루스, 람세스, 모세의 출애급, 천문, 기하학, 수학, 태양신의 나라 이집트. 상형문자, 달력, 토기, 화장용 팔레트, 빵, 와인, 맥주를 빚은 찬란한 고대문명의 땅. 인류 4대문명지 이집트는 나일강이 국토의 젓줄이며, 7000년의 장구한 역사를 자랑한다. 파라오들이 세운 피라미드, 스핑크스를 비롯한... ",59
7013,9791195725540,"천천히, 꾸준히 그러나 끝까지! :60대 은퇴 부부 산티아고 800km 도보 여행기 =Slow and steady but till the end! : Camino de Santiago ",정선종 지음,책너머,http://image.aladin.co.kr/product/13399/64/cover/k052532203_1.jpg,"60대 은퇴 부부의 산티아고 순례길 도보 여행기를 생생히 전한다. 젊은이들에게도 버겁다는 그 길을 33일 만에 완주한 부부가, 서로를 독려하며 함께 나아가는 모습은 작은 감동을 넘어 이 책을 읽는 이들에게 '나도 산티아고 길을 걸어 보고 싶다.'라는 마음을 들게 할 것이다.",100
7014,9788926884249,가락국기 평전 ,남무희 지음,한국학술정보,http://image.aladin.co.kr/product/14325/29/cover/8926884244_1.jpg,"김태유와 허경진이라는 가상의 인물을 등장시켜, 그들이 제기하는 문제들을 정리하면서 [가락국기 평전]을 저술하였다. 여기에서 검토한 내용은 우리나라 역사에 관심을 갖고 있는 초등학교 5학년 정도의 수준이면 충분히 읽고 이해할 수 있을 정도로 쉽게 설명하려고 노력하였다고 한다.",42
7015,9791158663544,동아시아의 대동사상과 평화공동체 ,"지은이: 박광수,진쥔",한국학중앙연구원출판부,https://bookthumb-phinf.pstatic.net/cover/135/167/13516777.jpg?type=m1&udate=20180416,문명과 가치 총서 30권. 총 2부로 구성되었다. 1부에서는 동아시아 삼국의 대동사상의 전개가 어떻게 이루어졌는지에 대한 전반적인 분석을 중심으로 하였다. 2부에서는 '근대 이후 대동사상의 전개와 공동체 의식'을 중심으로 공동체 의식이 어떻게 전개되었는지를 살폈다.,55
7016,9788952790279,(Just go) 방콕 =Bangkok ,노소연 지음,시공사,https://image.aladin.co.kr/product/14316/43/cover/8952790278_1.jpg,"태국 여행 전문가가 직접 취재하고 집필한 방콕 가이드북. 여행자들이 편리하게 이용할 수 있는 지상철 BTS 역을 기준으로 지역을 분류해 복잡한 방콕의 골목길도 찾기 쉽다. 또 방콕에서 요즘 가장 뜨는 지역인 쑤쿰윗, 씨암, 칫롬, 펀칫 등을 중심으로 소개해 방콕의 최신 트렌드를 그대로 반영한다.",95
7017,9791127414191,고사성어를 알면 중국사가 보인다 ,이나미 리쓰코 지음 ;박은희 옮김,에이케이커뮤니케이션즈,https://bookthumb-phinf.pstatic.net/cover/134/132/13413204.jpg?type=m1&udate=20180323,다양한 고사성어를 소개하면서 그 탄생 배경인 중국사의 흐름을 더듬어본다. 중국의 고사성어는 기나긴 중국사를 수놓았던 수많은 인물들의 이야기를 품고 있다. 역사를 움직였던 당대의 주요 장면 하나하나가 고사성어에 고스란히 담겨 있는 것이다.,27
7018,9788994939735,디스 이즈 하와이 =Oahu·Kauai·Maui·Hawaii /This is Hawaii ,글: 양인선 ;사진: 유태현,Terra(테라),http://image.aladin.co.kr/product/14314/79/cover/8994939733_1.jpg,"2018~2019년 최신 개정판. 하와이 곳곳을 누비며 발굴한 최고의 명소와 최신 트렌드를 대폭 반영한 추천 맛집, 저렴하고 쾌적한 호텔부터 로맨틱하고 럭셔리한 리조트 정보, 다양한 여행자들의 여행 목적에 맞는 테마별 맞춤형 스케줄과 현지에서 하와이를 200% 즐길 수 있는 알찬 여행 팁까지 모두 담았다.",173
7019,9791160681598,일본군 '위안부' 관계 미국 자료 =The U.S records on the Japanese military 'comfort women' ,편자: 정진성 ;전갑생,선인,https://bookthumb-phinf.pstatic.net/cover/136/030/13603012.jpg?type=m1&udate=20180512,"해방 후 간간히 이야기되던 일본군 ‘위안부’ 문제가 크게 사회적 관심을 받은 것은 민주화가 어느 정도 자리를 잡아가던 1990년 초입니다. 그 해에 여성학자들을 중심으로 정신대연구회(정신대연구소로 개칭)가 만들어졌고, 한국의 거의 모든 여성단체를 망라하여 한국정신대문제대책협의회(정대협)가... ",45
7020,9791160681659,우리 지역의 아시아태평양전쟁 유적 활용 :방안과 사례 ,저자: 정혜경,선인,https://image.aladin.co.kr/product/14434/78/cover/k562532249_1.jpg,우리 사회가 아시아태평양전쟁유적을 반전평화교육의 유용한 도구로 만드는데 필요한 구체적인 방안을 담은 최초의 책이다. 아시아태평양전쟁 유적의 보존과 활용 방안을 담은 매뉴얼이다. 일본이 걸어간 전쟁유적 보존의 길을 짚어보고 한국 사회가 가야할 방향을 제안한 책이다.,45
7021,9791160681574,횡단적 사유와 역사인식 :텍스트와 컨텍스트의 횡단적 읽기 ,"저자: 이상동,이정민",선인,http://image.aladin.co.kr/product/14465/15/cover/k842532344_1.jpg,"횡단적 사유를 통해 역사인식의 지평을 확장하고자 하는 시도를 보여준다. 경계.구분 짓기라는 (근대)역사학의 한계를 뛰어넘으려는 노력의 산물이다. 책은 총 3부로 구성되었다. 1부는 '의례.공간 읽기', 2부는 '담론.정치 읽기', 끝으로 3부는 '텍스트.인식 읽기'라는 주제를 다룬다.",34
7022,9791160681581,"통제와 저항, 인류역사의 변주 ","저자: 한영화,김택현",선인,http://image.aladin.co.kr/product/14463/99/cover/k442532344_1.jpg,"시간과 공간의 횡단을 통해, 권력의 통제와 이에 대한 저항을 풀어냈다. 고대에서 현대까지 그리고 전지구적 관점에서 역사 전체를 정합적으로 설명할 수 있는 방법을 찾는다. 한국사에서 한 걸음 더 나아가 동아시아, 그리고 서구권을 아우르는 전지구사적 교감을 통해 인식을 확장하고, 과거에서부터 현대까지의 사회의 변화, 그리고 미래를 지향하는 역사연구의 장을 마련한다.",34
7023,9788970599502,"(론리플래닛 베스트) 바르셀로나 :최고의 명소, 진정한 체험 ","자료 조사와 집필: 조지핀 킨테로,앤디 사이밍턴",안그라픽스,http://image.aladin.co.kr/product/13932/50/cover/8970599509_1.jpg,"바르셀로나에서 절대 놓치지 말아야 할 명소와 현지 경험을 엄선해 소개한다. '최고의 여행 경험', '먹을 곳', '쇼핑', '나이트라이프' 등 7개 테마를 선정, 필수 정보와 상세 지도, 여행의 영감을 더하는 멋진 사진이 어우러진 구성으로 여행자에게 필요한 모든 것을 보기 쉽게 담았다.",169
7024,9788962532104,Yeti 네팔 국왕을 알현하다 :이근후 박사의 네팔왕 우표 이야기 ,"이근후,임강섭 역",연인M&B,http://image.aladin.co.kr/product/14221/44/cover/8962532107_1.jpg,"1982년부터 지금까지 네팔을 찾아 의료봉사를 하고 있는 의화여대 의대 명예교수 예띠 이근후 박사의 네팔 문화 시리즈 9권째 책. 네팔 국왕 트리부반, 마헨드라, 비렌드라, 가넨드라 시기에 발행한 우표를 중심으로 네팔의 근현대사를 조명해 보는 네팔왕 우표 에세이집이다.",4
7025,9788970599533,"(론리플래닛 베스트) 이탈리아 :최고의 명소, 진정한 체험 ","자료 조사와 집필: 마르크 디 듀카,니콜라 윌리엄스",안그라픽스,http://image.aladin.co.kr/product/14552/29/cover/8970599533_1.jpg,론리플래닛이 선보이는 새로운 시리즈의 열두 번째. 이탈리아에서 절대 놓치지 말아야 할 명소와 여행 경험만을 엄선해 소개한다.,181
7026,9791196362607,잘란잘란 말레이시아 =쿠알라룸푸르에 둥지를 틀고 말레이시아를 산책하다 /Jalan-jalan Malaysia ,글과 사진: 장우혜,야호,http://image.aladin.co.kr/product/14501/87/cover/k132532449_1.jpg,"쿠알라룸푸르의 명소를 따라가면서 다민족 사회상을 짚어 보고, 말레이시아의 종교와 생활, 음식과 시장, 자연과 기타 여행지를 소개한다. 말레이시아를 ‘어떻게 즐길 것인지’보다 ‘어떤 나라인지’를 말한다. 여행지를 누리기보다 ‘그곳’과 ‘그들’을 알고 싶은 여행자를 위한 책이다.",95
7027,9788965642152,조선의 퀴어 :근대의 틈새에 숨은 변태들의 초상 ,박차민정 지음,현실문화,http://image.aladin.co.kr/product/10044/23/cover/8965642159_1.jpg,"다양한 성적 실천이 '변태성욕'으로 뭉뚱그려졌던 1920~30년대 조선을 '섹슈얼리티의 역사'라는 관점으로 새롭게 쓴 도발적인 책이다. 책에 따르면 동성애, 인터섹스, 크로스드레싱, 트랜스젠더 등 오늘날 '서구적인' 개념이라고만 인식되었던 것들은 1920~30년대에 이미 조선의 대중에게 널리 알려져 있었다.",45
7028,9791195854554,시베리안 나이트 =러시아 전문가의 시베리아 이야기 /Siberian nights ,글·사진: 박대일,Miraeteo(미래터),http://image.aladin.co.kr/product/14333/32/cover/k052532048_1.jpg,"시베리아에 대한 단순한 여행 정보만을 담고 있지 않다. 지은이의 전작인 『바이칼』(2010년)은 시베리아 지역의 정보를 제공하는 한편의 리포트였다면, 이 책은 지은이가 현지에서 20년 동안 겪은 생생한 체험의 기록이다. 따라서 시베리아에 대한 일방적인 예찬이 아니라 냉철한 비판도 곳곳에 묻어나 있다.",100
7029,9791155428252,짠내투어 :아무도 몰랐던 핵가성비 여행의 기술 ,신익수 지음,매경출판,http://image.aladin.co.kr/product/13822/44/cover/k142532126_1.jpg,"여행비용은 초짠내 나면서 가성비는 꽉 잡은 짠내투어 꿀팁을 빽빽하게 소개한다. 일명 코드셰어 신공을 활용한 티켓 알뜰 구매 비법이나 여행사 직원에게서 알아낸 티케팅 필살기, 초저가 상품 제대로 고르는 법 등 다양한 실전 팁 등을 풀어 놓는다.",175
7030,9791196163259,세종의 苦 :대국의 민낯 ,조병인 지음,정진 Life(정진라이프),http://image.aladin.co.kr/product/14555/37/cover/k312532640_1.jpg,"세종 즉위 6백 주년에 맞춰서 시리즈로 기획한 다섯 권 가운데 첫 작품으로, 기존의 찬양 일변도 역사관을 탈피해, 세종의 산전수전을 집중적으로 다뤘다. 그중에서도, 일방적 중화 논리에 입각한 명나라의 무차별 착취로 인하여, 세종이 겪었던 극한의 고초와 수난에 초점을 맞췄다.",37
7031,9791188765133,근대와 民 :인간존중·신분해방 사상이 만든 민주공화국 ,이영재 지음,모시는사람들,http://image.aladin.co.kr/product/14652/93/cover/k342532757_1.jpg,"우리 역사에서 민(民)의 지향을 공감해석학으로 독해함으로써, 한국의 근대화가 지식인 중심의 위로부터의, 식민시기 타율적 근대화가 아니라, 동학사상에서 완성을 본 인간존중과 신분해방 사상을 기반으로 하여 민을 중심으로 한 아래로부터의 자생적인 근대화라는 점을 밝힌다.",89
7032,9788997494514,삶을 공유하다 :라오스·태국 공정여행기 ,"충남대학교 백마사회공헌센터,한정은 엮음",월간토마토,http://image.aladin.co.kr/product/14820/54/cover/8997494511_1.jpg,"공정여행에 도전한 열여섯 청년들의 이야기를 담았다. 충남대학교 백마공헌센터는 지속가능한 세계시민교육 차원에서 공정여행 프로그램을 진행했다. 선발을 통해 선정된 공정여행 참가자 열여섯 명은 라오스와 태국, 두 여행지로 두 팀을 나누어 공정여행이라는 테마로 직접 일정을 짜고, 여행을 준비했다.",95
7033,9788967820749,스무살은 처음이라 ,글·사진: 슬구,푸른향기,http://image.aladin.co.kr/product/14431/49/cover/8967820747_1.jpg,"고등학생 때 &lt;우물 밖 여고생&gt;을 출간한 국내 최연소 여행작가 슬구(신슬기)의 &lt;스무 살은 처음이라&gt;. 어떻게 살아야 할지 몰라 얼렁뚱땅 막무가내로 휘청거리지만, 반짝이는 세상의 스무 살들에게 보내는 솔직한 고백이자 위로와 응원이다.",95
7034,9791187795735,(샐프트래블) 프라하 =2018-2019 최신판 /Prague ,박정은 지음,상상출판,https://image.aladin.co.kr/product/14551/84/cover/k072532547_1.jpg,"2018-2019 최신개정판 프라하 가이드북. 2018년 변동된 가격, 운영시간 등 다양한 정보를 업데이트 했으며, 상세 지도와 노선도 등 지도도 대폭 수정했다. 또한 맛집부터 호텔까지 신설 스폿을 확대했고, 어디서든 간편하게 볼 수 있는 ‘휴대용 미니 맵북’ 을 제공한다.",143
7035,9791188063109,우리들의 멋스러운 무단횡단 :아이들과 함께 유럽 자유여행을 꿈꾸는 부모들과 나누고 싶은 이야기들 ,지은이: 이은경,착한책방,http://image.aladin.co.kr/product/14114/4/cover/k172532230_1.jpg,"연년생의 초딩 두 아들과 초등학교 교사 엄마, 평범한 직장인 아빠가 함께 떠난 17박 18일 유럽 자유여행 도전기. 네 식구가 꼭 붙어 다니며 겪은 에피소드와 여행지에서의 진솔한 이야기, 직접 찍은 사진, 에피소드마다 연결되는 고사성어가 자연스레 어우러지는 따뜻한 여행 에세이다.",100
7036,9788959594870,(야생동물 수의사와 함께하는) 지구별 야생동물 탐방기 ,이하늬 지음,한솜미디어,http://image.aladin.co.kr/product/14131/89/cover/8959594873_1.jpg,"마다가스카르, 빅토리아 폭포,  갈라파고스 등 야생동물의 천국이라 불리는 곳을 다녀왔다. 저자는 야생동물 수의사로서 한국 야생동물뿐 아니라 늘 세계의 좀 더 다양하고 많은 야생동물들을 만나고 싶은 바람을 이루기 위해 그곳으로 향했다.",124
7037,9788974431150,(짧게 쓴) 프랑스 혁명사 ,가와노 겐지 지음 ;한승동 옮김,두레,http://image.aladin.co.kr/product/14657/79/cover/s022532054_1.jpg,"일본에서 오랫동안 주목받았던 스테디셀러로, 민중이 바스티유를 공격하기 2년 전인 1787년부터 나폴레옹이 실권자로 등장하는 1799년까지 10여 년간의 프랑스 혁명을 간결하게 정리한 책이다. 방대한 프랑스 혁명사를 알고자 하는 입문자들에게 안성맞춤인 책이다.",131
7038,9791155167892,해사일록 ,홍치중 지음 ;허경진 옮김,보고사,https://image.aladin.co.kr/product/14508/77/cover/k652532440_1.jpg,▶ 해사일록에 관한 내용을 담은 전문서적입니다.,37
7039,9788991317888,70세 청년 김순식의 트래킹 일기 :아일랜드 피크를 꿈꾸며 ,"글, 사진: 김순식",더북컴퍼니,http://image.aladin.co.kr/product/14695/32/cover/s752532059_1.jpg,"안나푸르나부터, 임자체 아일랜드 피크까지 세계의 트래일을 걷는 70세 김순식의 이야기를 담았다. 1948년생, 올해 나이 일흔. 그러나 그녀는 청년보다 더 씩씩하게 산에 오른다. “누군가 내게 살아오면서 가장 잘한 일을 꼽으라면 주저 없이 산을 만난 일이라고 말하고 싶다”는 그녀는 산 예찬론자다.",124
7040,9791195651108,"제2의 혁명 :입법의회와 전쟁, 왕의 폐위 ",주명철 지음,여문책,https://bookthumb-phinf.pstatic.net/cover/157/609/15760935.jpg?type=m1&udate=20191123,"한국서양사학계의 거목 주명철 교수 필생의 역작인‘프랑스 혁명사 10부작’ 세트(한정판)프랑스 혁명에 관한 국내 연구자 ‘최초의 본격적이며 주체적인’ 서술!이 연속기획물을 단순히 ‘교양역사도서’로 분류하기에는 그 내용이 넓고도 깊다. 정치외교사, 사회경제사, 대중문화사, 일상생활사, 사상... ",131
7041,9788901223414,배틀 트립 :지금 당장 떠나고 싶은 당신을 위한 N가지 여행 꿀팁 ,"KBS 배틀트립 제작팀,우지경 지음",웅진씽크빅,http://image.aladin.co.kr/product/14117/44/cover/8901223414_1.jpg,KBS 〈배틀트립〉에서 엄선한 12개국 25개 도시를 총망라했다. 2주년 특집 방송과 함께 야심 차게 준비한 이 책에는 그동안 방문했던 29개국 78개 도시 가운데 시청률 1위를 찍은 레전드 코스가 알차게 담겼다.,124
7042,9791187890102,러시아 혁명사 강의 =다른 미래를 꿈꾸는 사람들에게 /Лекции по истории русской революции ,박노자 지음,나무연필,http://image.aladin.co.kr/product/14425/85/cover/k612532149_1.jpg,"소련의 레닌그라드(지금의 상트페테르부르크)에서 태어나 자랐고 페레스트로이카를 거쳐 러시아연방에서 살다가 한국으로 귀화한 역사학자 박노자, 그는 과연 러시아 혁명을 어떻게 바라보고 있을까? 이론가로서의 시각에 경험적 관찰까지 더해진 독특한 러시아 혁명사를 선보인다.",131
7043,9788963473765,메콩강 :그 격동적인 과거와 불확실한 미래 ,Milton Osborne 지음 ;조흥국 옮김,진인진,http://image.aladin.co.kr/product/14463/28/cover/8963473767_1.jpg,"베트남이 우리나라 3위의 교역국으로 부상하고, 캄보디아의 앙코르 유적이 우리나라 사람들이 즐겨 찾는 익숙한 곳이 된 지금, 동남아시아 지역 자연 환경과 문화, 역사를 규정하는 중요한 자연 조건인 '메콩강'을 심도있게 소개하는 책이 출간되었다.",34
7044,9791156121121,미속습유 ,박정양 [지음] ;한철호 옮김,푸른역사,http://image.aladin.co.kr/product/14504/18/cover/k632532449_2.jpg,"초대 주미전권공사 박정양(1841~1905)이 고종의 명에 따라, 미국 현지에서 직접 보고 듣고 느낀 미국의 제도와 문물을 총 44개 항목으로 나눠 체계적으로 정리한 보고서 형식의 미국 견문기.",45
7045,9791188293025,요코와 함께한 일본 사찰 순례 :우리가 미처 몰랐던 불교의 나라 일본 이야기 ,나카노 요코 지음,종이와나무,http://image.aladin.co.kr/product/14691/42/cover/k952532959_1.jpg,"일본인이 한국어로 일본의 사찰을 소개하는 첫 연재로 그 연재의 결과물을 정리하여 엮은 것이며, 일차로 간사이 지역의 사찰들을 대상으로 그 역사와 문화, 풍광과 유래 등을 자세히 안내하고 있다. 사찰 답사 전문가의 친절한 설명과 아름다운 사진들은 현지에 가보지 않더라도 독자들에게 일본 사찰의 매력을 충분히 전달한다.",35
7046,9791156121138,그리스 비극 깊이 읽기 ,지은이: 최혜영,푸른역사,http://image.aladin.co.kr/product/14711/98/cover/k312532052_1.jpg,그리스에서 유학한 서양고대사 전공 학자가 비극의 기원에서 당대의 ‘국제 정세’ 분석까지 포괄하는 새로운 시각에서 그리스 비극을 풀어내 작품의 온전한 이해를 돕는 한편 고대 그리스사의 대강을 보여준다.,144
7047,9791187700227,"제2의 혁명 :입법의회와 전쟁, 왕의 폐위 ",주명철 지음,여문책,https://image.aladin.co.kr/product/13142/62/cover/k032532051_1.jpg,"2015년 12월, '프랑스 혁명사 10부작' 1, 2권 출간을 시작으로 매해 두 권씩 시리즈를 이어온 주명철 교수의 성실함이 빛을 발하는 제7권이 출간되었다. 이 책은 마침 30년 만에 맞이한 개헌의 기회를 허무하게 날려버린 채 6월 13일 지방선거를 앞둔 우리의 사회 상황과 절묘하게 겹치는 이야기들이 담겨 있다.",131
7048,9788949947440,해방 후 남북한의 국가건설과 전후처리 ,"편자: 경희대학교 한국현대사연구원,최종길",경인문화사,http://image.aladin.co.kr/product/14577/77/cover/8949947447_1.jpg,경희대학교 한국현대사연구원 학술총서 2권. 남북한의 국가건설과 전후 처리 문제 등을 다루는 논문 7편을 수록하였다. 논문들은 제2차 세계대전 후 동아시아의 질서가 어떻게 재편되었는가를 잘 보여준다.,45
7049,9788949947402,19세기 지방재정 운영 ,손병규 지음,경인문화사,https://image.aladin.co.kr/product/14689/83/cover/8949947404_1.jpg,"‘근대전환기의 국가와 민’을 공동 주제로 한 한국학 총서. 그동안 반복되어왔던 서구 중심적 근대주의를 비판하고, ‘목표’로만 설정되어왔던 서구를 상대화하여 세계의 다양한 근대 현상을 각지의 다양한 역사과정으로 이해하고 있으며 동시에 ‘다양한 근대’를 발견하여 한국사 인식의 변화를 꾀하고 있다.",37
7050,9788965772545,도전과 보람 :팔십 촌노 起範 李綱奎의 회고록 ,이강규 지음,문학공원,http://image.aladin.co.kr/product/13517/29/cover/8965772540_1.jpg,"팔십 촌노 기범 이강규의 회고록 『도전과 보람』. 이 책은 기범 이강규의 회고록으로 아버지로, 남자로 80평생을 살아온 불꽃 같은 이강규의 삶을 고스란히 담고 있다.",4
7051,9788965772583,(세계사와 함께 읽는) 재미있는 韓國史 ,김제방 지음,문학공원,http://image.aladin.co.kr/product/13941/56/cover/8965772583_1.jpg,▶ 이 책은 세계사와 함께 읽는 재미있는 한국사에 대해 다룬 도서입니다. 한국사의 기초적이고 전반적인 내용을 확인할 수 있도록 구성했습니다.,89
7052,9788931582390,(시간으로의 여행) 유럽을 걷다 ,정병호 지음,BM성안당,http://image.aladin.co.kr/product/14528/7/cover/8931582390_1.jpg,"유럽 역사 문화 여행서 '시간으로의 여행' 시리즈의 첫 번째 이야기가 더 쉽고 흥미로운 내용을 담아 개정판으로 출간되었다. 마치 아빠와 아들이 함께 떠난 유럽 여행에서 대화를 나누듯 유럽 고유의 역사와 문화, 유럽 속 나라들이 저마다 가지고 있는 이야기를 생생하고 재미있게, 그리고 깊이 있게 전하고 있다.",100
7053,9788949947419,"조선의 여성, 가계부를 쓰다 :종부의 치산과 가계경영 ",김현숙 지음,경인문화사,https://image.aladin.co.kr/product/14689/77/cover/8949947412_1.jpg,저자의 조상인 ‘기계유씨’부인이 남긴 여성언문일기 『경술일기』를 바탕으로 저술된 책. 『경술일기』는  여성이 작성한 극히 드문 문서라는 점에서 귀중한 자료로 평가되고 있는 책으로 저자는 조선 사회에서 ‘비주류’로 살아온 여성이 어떠한 방식으로 19세기 중반을 살아가고 있었는지를 분석하고 있다.,37
7054,9788999901102,경기 :고려전기 ,경기문화재단 [편],경기문화재단,https://image.aladin.co.kr/product/14503/27/cover/8999901106_1.jpg,"경기그레이트북스 1권. 경기문화재단에서 펴낸 &lt;경기, 천년의 문화사&gt; '고려전기' 편. 1부 '고려의 건국과 경기', 2부 '고려의 국도 개경과 경기제', 3부 '고려시대의 경기인', 4부 '고려의 문화유산'으로 구성되었다.",42
7055,9788999901119,경기 :고려후기~조선전기 ,경기문화재단 [편],경기문화재단,https://image.aladin.co.kr/product/14502/47/cover/8999901114_1.jpg,"경기그레이트북스 2권.  ‘근본지’, ‘근본지지’는 ‘뿌리가 되는 곳’ 또는 그렇게 여겨지는 곳을 가리킨다. ‘원래의 땅’ 혹은 ’본고장‘ 정도를 이르는 ‘본지’, 또는 ‘중요한 곳’을 보다 강조한 말이다. ‘근본의 땅’이란 중요한 곳, 특히 정치성이 바탕이 되고 사회성, 문화성 등의 측면에서 “나라 전체를 지지하는 중요한 토대가 되는 곳” 정도의 의미를 가지고 있다.",42
7056,9788999901126,경기 :조선후기~현대 ,경기문화재단 [편],경기문화재단,https://image.aladin.co.kr/product/14503/59/cover/8999901122_1.jpg,"경기그레이트북스 3권. 경기문화재단에서 펴낸 &lt;경기, 천년의 문화사&gt; '조선후기~현대' 편. 1부 '조선 후기 경기인의 삶과 신문명, 그리고 실학', 2부 '근대를 접한 경기인', 3부 '일제강점기의 경기도', 4부 '경기도의 현재, 그리고 미래 이야기'로 구성되었다.",37
7057,9788930089661,"광주, 그날의 진실 :다시 쓰는 5·18 ",김형석 지음,나남,https://image.aladin.co.kr/product/14520/63/cover/8930089666_1.jpg,"2020년이면 5.18민주화운동 40주년을 맞는다. 올해 개헌 논의 과정에서 ‘5.18정신’을 ‘3.1정신’과 함께 헌법 전문에 넣는 문제가 제기되었고, ‘5.18민주화운동 진상규명을 위한 특별법’도 통과되어 시행을 기다리고 있다.",115
