id,isbn,title,author,publisher,image_url,content,genre_detail_dict_id
6001,9788998602642,헛되이 백 년 사는 사람 되지 않으리 :한세상 자유롭게 살다 간 한국의 풍류 인물 20 ,김삼웅 지음,원더박스,http://image.aladin.co.kr/product/13510/46/cover/8998602644_1.jpg,한국 역사에서 거침없는 당당한 태도로 한세상을 자유롭게 살다 간 풍류 인물 20인의 이야기이다. 그들의 삶과 정신세계를 통해 우리 고유의 풍류 사상의 맥을 짚어냈다.,89
6002,9791160720198,노래하는 구지봉 :신현득 제8국민시집 ,지은이: 신현득,대양미디어,http://image.aladin.co.kr/product/12987/72/cover/k712532791_1.jpg,신현득의 시집 『노래하는 구지봉』. 이 시집은 신현득의 시 작품을 엮은 책이다. 크게 6부로 나뉘어 있으며 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,3
6003,9791160720204,사팔뜨기의 유혹 :김점식 두 번째 수필집 ,지은이: 김점식,대양미디어,http://image.aladin.co.kr/product/13626/24/cover/k502532114_1.jpg,김점식의 『사팔뜨기의 유혹』. 이 책은 김점식의 수필 작품을 엮은 책이다. 책에 담긴 주옥같은 수필을 통해 독자들을 작가의 수필 세계로 안내한다.,4
6004,9791160720211,사랑은 가까이에서 더 그립다 :박영무 시집 ,지은이: 박영무,대양미디어,http://image.aladin.co.kr/product/13626/28/cover/k522532114_1.jpg,박영무의 시집 『사랑은 가까이에서 더 그립다』. 이 시집은 박영무의 시 작품을 엮은 책이다. 크게 5부로 나뉘어 있으며 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,4
6005,9791160840575,내 맘 어딘가의 그대에게 :최재선 戀詩 모음집 ,지은이: 최재선,인간과문학사,http://image.aladin.co.kr/product/13535/98/cover/k462532818_1.jpg,"수필가이면서 시인인 저자 최재선의 3번째 시집으로  아련한 그리움에게 바치는 연시의 파노라마를 보여주고 있다. 애잔히 감성을 적시는가 하면, 격정처럼 끓어오르는 연서의 감동으로 다가온다.",3
6006,9791156055099,네가 있어 내가 있다 ,윤준호 지음,신아출판사,http://image.aladin.co.kr/product/13685/49/cover/k082532610_1.jpg,윤준호의 『네가 있어 내가 있다』. 이 책은 윤준호의 에세이를 엮은 책이다. 책에 담긴 주옥같은 에세이를 통해 독자를 에세이 세계로 안내한다.,4
6007,9791156055068,진실 ,지은이: 박진호,신아출판사,http://image.aladin.co.kr/product/13729/2/cover/k002532826_1.jpg,박진호의 노래 시집 『청춘의 별』. 이 노래 시집은 박진호의 시 작품을 엮은 책이다. 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,3
6008,9791156055037,청춘의 별 ,지은이: 박진호,신아출판사,http://image.aladin.co.kr/product/13728/96/cover/k962532826_1.jpg,박진호의 노래 시집 『청춘의 별』. 이 노래 시집은 박진호의 시 작품을 엮은 책이다. 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,3
6009,9791156055044,생의 복판에서 ,지은이: 박진호,신아출판사,http://image.aladin.co.kr/product/13728/99/cover/k922532826_1.jpg,박진호의 노래 시집 『청춘의 별』. 이 노래 시집은 박진호의 시 작품을 엮은 책이다. 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,3
6010,9791188499267,눈꽃사원 :이창식 시집 ,지은이: 이창식,새미,http://image.aladin.co.kr/product/12842/39/cover/k382532987_1.jpg,이창식의 시집 『눈꽃사원』. 이 시집은 이창식의 시 작품을 엮은 책이다. 크게 5부로 나뉘어 있으며 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,3
6011,9788936460426,들국화 송이송이 ,지은이: 송기숙 ;엮은이: 조은숙,창비,https://bookthumb-phinf.pstatic.net/cover/133/169/13316953.jpg?type=m1&udate=20180210,"청년들의 농촌 이탈, 도시 자본의 농촌 유입, 농촌고령화와 조손가정 증가, 개발과 보상을 둘러싼 분쟁같이 지금까지 이어지는 농촌의 현실을 다루며 당면한 현실의 문제를 다루는 리얼리스트로서의 면모를 이어간다.",28
6012,9788936460419,개는 왜 짖는가 ,지은이: 송기숙 ;엮은이: 조은숙,창비,https://bookthumb-phinf.pstatic.net/cover/133/169/13316952.jpg?type=m1&udate=20180222,분단현실과 민중의 삶을 깊숙이 파고든 중량있는 작품을 발표하며 민족문학의 중추 역할을 감당해온 '송기숙의 중단편전집'. 4권 &lt;개는 왜 짖는가&gt;에 수록된 작품들을 통해 웃을 수 없는 현실 속에서 웃음을 건져올린다.,28
6013,9788936460402,어머니의 깃발 ,지은이: 송기숙 ;엮은이: 조은숙,창비,https://bookthumb-phinf.pstatic.net/cover/133/169/13316950.jpg?type=m1&udate=20180222,분단현실과 민중의 삶을 깊숙이 파고든 중량있는 작품을 발표하며 민족문학의 중추 역할을 감당해온 '송기숙의 중단편전집'. 3권 &lt;어머니의 깃발&gt;에는 송기숙이 1978년부터 1984년까지 발표한 10편의 중단편들이 묶여 있다.,28
6014,9788936460396,도깨비 잔치 ,지은이: 송기숙 ;엮은이: 조은숙,창비,https://bookthumb-phinf.pstatic.net/cover/133/169/13316949.jpg?type=m1&udate=20180222,분단현실과 민중의 삶을 깊숙이 파고든 중량있는 작품을 발표하며 민족문학의 중추 역할을 감당해온 '송기숙의 중단편전집'. 2권 &lt;도깨비 잔치&gt;로 묶인 열편의 중단편은 한국전쟁과 분단의 상처로 인한 민초들의 삶과 해방 이후 일제 식민지 잔재 청산에 철저하지 못했던 한국현대사의 왜곡과 당대 사회를 향한 비판의식 등을 담고 있다.,28
6015,9791196001544,그리움일까 사랑일까 ,유희완 지음,토실이하늘,http://image.aladin.co.kr/product/13365/5/cover/k222532001_1.jpg,"유희완 에세이. 사랑과 그리움에 관한 오묘한 상관관계를 다루고 있다. 하지만 그리움은 지극히 개인적인 감정이므로 타인의 그리움을 헤아리기는 쉽지 않다. 따라서 저자는 그리움을 일반화하듯 규정하지 않고, 진행형인 '사랑'과 과거형인 '그리움'의 관계를 쉽고 일상적인 언어로 드러내고 있다.",4
6016,9788936469870,들국화 송이송이 ,지은이: 송기숙 ;엮은이: 조은숙,창비,http://image.aladin.co.kr/product/13371/21/cover/8936469878_1.jpg,분단현실과 민중의 삶을 깊숙이 파고든 중량있는 작품을 발표하며 민족문학의 중추 역할을 감당해온 '송기숙의 중단편전집'. '예술작품이 단순히 작가의 사상을 기계적으로 반영한 것이 아니라 하나의 역사적 생성물임'을 여전히 증명하는 흥미로운 작품으로 가득하다.,28
6017,9788994571355,어둠이 말 걸다 :김현희 제2시집 ,지은이: 김현희,지식과사람들,http://image.aladin.co.kr/product/12400/48/cover/8994571353_1.jpg,"'1부 어둠이 말 걸다, 2부 그대 잠 든 후에, 3부 내 인생의 가을날에' 등 시 119편 3부로 꾸며진 김현희 시인의 두 번째 시집. &lt;어둠이 말 걸다&gt;의 시 메시지는 한마디로 '진실'이다. 김현희 시인은 삶의 자아, 그 세계가 고독하고 아파도 이를 따뜻한 생명력으로 승화시켜 공감을 이끌어낸다.",3
6018,9791188499304,한국현대사와 박물관 연구 ,김인덕 지음,새미,http://image.aladin.co.kr/product/13419/82/cover/k402532401_1.jpg,"근현대사 박물관은 단순히 명품을 관람하고, 고고학적으로 미술사적으로 가치 있는 유물을 보는 공간이 아니다. 사람들은 이곳에서 자신들이 살았던 역사를 기억하고 기념하고자 한다. 그래서 기억을 넘어 전시되어 있는 유물의 의미에 주목하게 된다.",35
6019,9788974115111,중세로 가는 길목 신라 하대사 ,지은이: 조범환,새문사,http://image.aladin.co.kr/product/13715/37/cover/8974115115_1.jpg,신라 하대는 왕위 쟁탈전이라는 정치적 혼란에 사회적 혼란까지 가중되면서 혼란과 혼돈의 연속이었다고 할 수 있으나 심연에서는 새로운 세계로 나아가기 위한 새로운 몸부림의 기간이었다. 이 책은 이러한 신라 하대 정치.사회사에 대한 새로운 이해를 모색하고 있다.,42
6020,9788994753690,꽃구경하는 내가 좋다 :장운기 두 번째 시집 ,지은이: 장운기,그림과책,http://image.aladin.co.kr/product/13816/0/cover/8994753699_1.jpg,장운기의 시집 『꽃구경하는 내가 좋다』. 이 시집은 장운기의 시 작품을 엮은 책이다. 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,3
6021,9791132535553,잔혹하게 농락하다,지은이: 서향,신영미디어,https://bookthumb-phinf.pstatic.net/cover/133/493/13349318.jpg?type=m1&udate=20180221,"서향 장편소설. 계부와 그 일가를 향한 복수를 꿈꾸는 여자, 강해서. 처음 그녀에게 음태후란 남자는 그저 조력자에 불과했다. 그러다 그녀의 울타리가 되었고, 어느새 심장이 되었다. '당신이 공인받은 내 거였으면 좋겠어요.' 하지만 복수 앞에서 그를 향한 마음은 독이 되어 버렸다.",30
6022,9791132535560,잔혹하게 농락하다,지은이: 서향,신영미디어,https://bookthumb-phinf.pstatic.net/cover/133/493/13349319.jpg?type=m1&udate=20180221,"서향 장편소설. 계부와 그 일가를 향한 복수를 꿈꾸는 여자, 강해서. 처음 그녀에게 음태후란 남자는 그저 조력자에 불과했다. 그러다 그녀의 울타리가 되었고, 어느새 심장이 되었다. '당신이 공인받은 내 거였으면 좋겠어요.' 하지만 복수 앞에서 그를 향한 마음은 독이 되어 버렸다.",30
6023,9788975082757,웃게 해서 미안해 :진솔한 위트가 소복이 담긴 인생 詩 ,조영옥 지음,말씀과만남,http://image.aladin.co.kr/product/13417/31/cover/897508275x_1.jpg,진솔한 위트가 소복이 담긴 인생 시 『웃게 해서 미안해』. 이 시집은 진솔한 위트가 소복이 담긴 인생 시를 엮은 책이다. 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,3
6024,9788975082726,사랑은 눈물이지 :김백신 수필집 ,지은이: 김백신,말씀과만남,http://image.aladin.co.kr/product/12588/61/cover/8975082725_1.jpg,김백신의 『사랑은 눈물이지』. 이 책은 김백신의 수필 작품을 엮은 책이다. 크게 4부로 나뉘어 있으며 책에 담긴 주옥같은 수필을 통해 독자들을 작가의 수필 세계로 안내한다.,4
6025,9788975082740,할머니 싫어요 :임인수 수필집 ,지은이: 임인수,말씀과만남,http://image.aladin.co.kr/product/13417/12/cover/8975082741_1.jpg,임인수 수필집 『할머니 싫어요』. 이 수필집은 임인수의 수필을 엮은 책이다.,4
6026,9788975082733,그냥 이렇게 살다 갈래요 :토속적인 리듬감과 현실에 대한 풍자 詩 ,김용원 지음,말씀과만남,http://image.aladin.co.kr/product/13371/75/cover/8975082733_1.jpg,김용원의 시집 『그냥 이렇게 살다 갈래요』. 이 시집은 김용원의 시 작품을 엮은 책이다. 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,3
6027,9788997916900,똥개는 짖어도 열차는 간다 ,글: 유도형 ;그림: 김이흔,문예원,https://bookthumb-phinf.pstatic.net/cover/128/419/12841926.jpg?type=m1&udate=20171229,유도형의 『똥개는 짖어도 열차는 간다』. 이 책은 유도형의 에세이 작품을 엮은 책이다. 책에 담긴 주옥같은 에세이를 통해 독자들을 작가의 작품 세계로 안내한다.,4
6028,9788997916870,녹양방초 ,지은이: 김익두,문예원,https://bookthumb-phinf.pstatic.net/cover/126/973/12697397.jpg?type=m1&udate=20171117,김익두의 시집 『녹양방초』. 이 시집은 김익두의 시 작품을 엮은 책이다. 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.,3
