id,isbn,title,author,publisher,image_url,content,genre_detail_dict_id
13001,9788925116167,무영신권 :심심상인 新무협 판타지 소설,지은이: 심심상인,청어람,http://image.aladin.co.kr/product/298/93/cover/8925116162_1.jpg,향신의 가문 막내아들로 태어난 아이 하천&#x0D;자칭 남경일미 비연낭자 홍해영을 만나다!&#x0D;그런데 무슨 비밀이 이리도 많은 거야?&#x0D;&#x0D;사랑을 깨치지마자 드러나는 비밀&#x0D;하루아침에 소녀는 사라지고 가문은 망했는데&#x0D;알지도 못하는 사이에 귀영문의 후계자가 되다!&#x0D;&#x0D;... ,157
13002,9788925116662,무영신권 :심심상인 新무협 판타지 소설,지은이: 심심상인,청어람,http://image.aladin.co.kr/product/318/69/cover/8925116669_1.jpg,향신의 가문 막내아들로 태어난 아이 하천&#x0D;자칭 남경일미 비연낭자 홍해영을 만나다!&#x0D;그런데 무슨 비밀이 이리도 많은 거야?&#x0D;&#x0D;사랑을 깨치지마자 드러나는 비밀&#x0D;하루아침에 소녀는 사라지고 가문은 망했는데&#x0D;알지도 못하는 사이에 귀영문의 후계자가 되다!&#x0D;&#x0D;... ,157
13003,9788991304239,Engine ,그림: 장동혁,예일출판사,http://image.aladin.co.kr/product/271/36/cover/8991304230_1.jpg,"『MOTIVE』. 장동혁, 안소웅의 카툰, 일러스트 작품집.",15
13004,9788972266808,프랑스 가곡과 딕션 =Mélodies Françaises & diction,저자: 박하영 ;편자: 한국음악사 편집부,한국음악사,http://image.aladin.co.kr/product/1104/65/cover/8972266809_1.jpg,[머리말]이 책에는 비교적 우리에게 친숙한 프랑스 작곡자와 가곡들을 다양하게 소개하였다. 또한 가사 밑에 발음기호를 표기하여 조금이라도 쉽게 프랑스 가곡을 접하고 공부하는데 도움이 되고자 하였다.,17
13005,9788963210735,질풍무적행 :김태현 신무협 장편소설,김태현,동아&발해,http://image.aladin.co.kr/product/308/69/cover/8963210731_1.jpg,"[표지글]천하제일인 신도무결이 남긴 자서전 무해야담. 그러나 그것은 백풍위에게 그저 단순한 야설에 불과했다. 하지만 그것을 갈가리 찢고, 다시 재구성했을 때…. 그는 천하를 머릿속에 담은 한 줄기 바람이 되었다. 질풍은 적이 없고, 결코 멈추지 않으리라.",157
13006,9788963210742,질풍무적행 :김태현 신무협 장편소설,김태현,동아&발해,https://bookthumb-phinf.pstatic.net/cover/053/392/05339254.jpg?type=m1&udate=20170210,"[표지글]천하제일인 신도무결이 남긴 자서전 무해야담. 그러나 그것은 백풍위에게 그저 단순한 야설에 불과했다. 하지만 그것을 갈가리 찢고, 다시 재구성했을 때…. 그는 천하를 머릿속에 담은 한 줄기 바람이 되었다. 질풍은 적이 없고, 결코 멈추지 않으리라.",157
13007,9788963211497,질풍무적행 :김태현 신무협 장편소설,김태현,동아&발해,https://bookthumb-phinf.pstatic.net/cover/058/944/05894403.jpg?type=m1&udate=20130404,"[표지글]천하제일인 신도무결이 남긴 자서전 무해야담. 그러나 그것은 백풍위에게 그저 단순한 야설에 불과했다. 하지만 그것을 갈가리 찢고, 다시 재구성했을 때…. 그는 천하를 머릿속에 담은 한 줄기 바람이 되었다. 질풍은 적이 없고, 결코 멈추지 않으리라.",157
13008,9788963212159,질풍무적행 :김태현 신무협 장편소설,김태현,동아&발해,https://bookthumb-phinf.pstatic.net/cover/060/059/06005983.jpg?type=m1&udate=20111116,"[표지글]천하제일인 신도무결이 남긴 자서전 무해야담. 그러나 그것은 백풍위에게 그저 단순한 야설에 불과했다. 하지만 그것을 갈가리 찢고, 다시 재구성했을 때…. 그는 천하를 머릿속에 담은 한 줄기 바람이 되었다. 질풍은 적이 없고, 결코 멈추지 않으리라.",157
13009,9788963212951,질풍무적행 :김태현 신무협 장편소설,김태현,동아&발해,https://bookthumb-phinf.pstatic.net/cover/060/277/06027756.jpg?type=m1&udate=20100111,"“오호!! 열라 야한데?” 천하제일인 신도무결이 남긴 자서전 무해야담(無解夜談) 그러나 그것은 백풍위에게 그저 단순한 야설에 불과했다. 하지만 그것을 갈가리 찢고, 다시 재구성했을 때……. 그는 천하를 머릿속에 담은 한 줄기 바람이 되었다. 질풍(疾風)은 적이 없고(無敵), 결코 멈추지 않으리라(行)",157
13010,9788963213460,질풍무적행 :김태현 신무협 장편소설,김태현,동아&발해,https://bookthumb-phinf.pstatic.net/cover/060/474/06047465.jpg?type=m1&udate=20111116,"[표지글]&quot;오호!! 열라 야한데?&quot;천하제일인 신도무결이 남긴 자서전 무해야담 그러나 그것은 백풍위에게 그저 단순한 야설에 불과했다하지만 그것을 갈가리 찢고, 다시 재구성했을 때‥‥. 그는 천하를 머릿속에 담은 한 줄기 바람이 되었다.질풍은 적이 없고 결코 멈추지 않으리라",157
13011,9788955081817,고려 말 조선 초 조맹부체 =(A) study of the calligraphy of Cho Maengbu-from the beginning of the Joseon period ,손환일,학연문화사,http://image.aladin.co.kr/product/346/15/cover/8955081812_1.jpg,"[표지글]조맹부체는 원에서도 신진 유학자들 사이에서 유행하였고 고려에도 성리학을 전하는 학자들에 의해 문화가 수용 되었다. 고려 말 조맹부체가 수용된 이후 이암을 낳았고, 조선초기 안평대군 이용에 와서 꽃을 피웠으며,조선후기 오태주에 이르기까지 면면히 이어졌다.",16
13012,9788996145547,한국가요사,지은이: 박찬호 ;옮긴이: 안동림,미지북스,http://image.aladin.co.kr/product/347/42/cover/8996145548_1.jpg,"일제 치하 설움 많던 민중의 상처를 애달픈 곡조로 달래준 이난영의 &lt;목포의 눈물&gt;, 한국전쟁과 피난의 기억을 애절하게 노래한 남인수의 &lt;이별의 부산 정거장&gt;, 군사 정권의 폭압에 대한 견결한 저항의 상징이었던 김민기의 &lt;아침 이슬&gt;…….   20세기 한국 대중가요의 역사를 방대한 자료와... ",17
