id,isbn,title,author,publisher,image_url,content,genre_detail_dict_id
17001,9788978124928,"(한국 도자 감정) 분청사기 :소헌(笑軒) 정양모, 우리 도자를 깊이 바라보다 =The appraisal of Korean ceramics buncheong ceramics : a comprehensive examination, by Soheon Chung Yang-mo ",정양모 지음,국민대학교 출판부,https://bookthumb-phinf.pstatic.net/cover/180/026/18002679.jpg?type=m1&udate=20210217,"우리나라 최고의 미술사학자이자 최고의 감정가인 저자는 의뢰가 들어온 수천 건 중에서 분명하다고 생각되는 2천여 건에 대하여 그 특징과 개성을 하나하나 기록하고, 평가하고 전체와 각 부분을 사진으로 찍어 자료화하였다. 이 자료를 높이 평가한 국민대학교(총장 임홍재)가 출간하자는 뜻깊은 의견을... ",53
17002,9788931590364,노벨화학상 요시노 박사의 리튬이온전지 발명 이야기 ,요시노 아키라 지음 ;한원철 옮김,BM성안당,https://image.aladin.co.kr/product/25842/51/cover/8931590369_1.jpg,"리튬이온전지의 연구가 어떻게 시작되어, 원리가 완성되는 과정에서 무슨 일이 있었는지, 원형(proto-type)이 만들어진 후부터 사업화에 이르기까지의 과정에서는 또 무슨 일이 있었는지에 대해 지난 시간을 근거로 논하고자 한다.",142
17003,9788931556636,게임 디자이너되기 =I'm game designer ,주진영 지음,BM성안당,https://image.aladin.co.kr/product/26064/11/cover/8931556632_1.jpg,"흔히 게임 기획이라고 말하는 분야는 개발팀 내에서는 게임 디자인이라고 불린다. 말 그대로 게임을 디자인하는 곳이다. 어떤 게임을 만들 것인지 결정하고, 게임에 대해 전반적인 설계를 한다. 이 책은 그런 게임 디자인에 대한 내용을 담고 있다.",111
17004,9788968850721,밀주 :이정연 역사스릴러 소설 ,지은이: 이정연,고즈넉이엔티,http://image.aladin.co.kr/product/10506/1/cover/8968850720_1.jpg,"이정연 장편소설. 조선에 가장 길었던 금주령 시절을 배경으로, 밀주 최대 조직 검계와 대결한 금란방 오궤신, 그들의 목숨을 건 활약을 그린 역사 스릴러 소설이다. 한국콘텐츠진흥원 스토리 페스티벌 피칭에서 관심을 끌며 여러 영화 제작사들의 주목을 받았다.",121
17005,9791191200089,크리스마스 캐럴 ,찰스 디킨스 지음 ;하소연 옮김,자화상,https://image.aladin.co.kr/product/25898/11/cover/k972737773_1.jpg,"전 세계에서 가장 유명한 크리스마스 소설, 찰스 디킨스의 &lt;크리스마스 캐럴&gt;이다.",9
17006,9791128851797,유랑 극단 ,이근삼 지음,지만지드라마,https://bookthumb-phinf.pstatic.net/cover/180/043/18004397.jpg?type=m1&udate=20210422,"한국 희곡 100년을 대표하는 국내 유일의 희곡 선집. 개화기 이후부터 현대까지 한국문학사와 공연사에 길이 남을 희곡들이다. 문학사적 가치는 물론 연극사적 가치, 대본 기능까지 고려했다. 희곡 작가 57명의 대표작 112편을 엄선해 100권으로 출간했다. 한국 희곡 연구가인 서울대학교 국어국문학과 양승국... ",11
17007,9791128850608,유랑 극단 ,이근삼 지음,지만지드라마,https://image.aladin.co.kr/product/26271/28/cover/k222738689_1.jpg,해방 전 신파 유랑 극단의 삶을 형상화해 근대극 발달 과정을 조명하는 동시에 예술과 인생의 의미를 그린 작품이다. 막 구분이 없으며 극 중 인물들이 유랑 극단 배우라는 설정을 활용해 사실주의극과 가면극 등 다양한 극 양식을 선보인다.,11
17008,9791128860461,박흥용 ,지은이: 박기수,커뮤니케이션북스,https://bookthumb-phinf.pstatic.net/cover/180/059/18005980.jpg?type=m1&udate=20210220,"박흥용은 성장을 상처와 탐색의 결과로 보여 준다. 지독히도 약한 자들에게 눈길을 주며, 그들이 소외되고 상처받는 이유에 거칠게 분노하던 초기의 박흥용은 자아와 타자를 향해 끊임없이 질문을 던지며 역사와 인간의 길에 대한 탐구를 이어 왔다. 박흥용에게 만화란 삶의 그것처럼 부단한 질문이고 탐색이며... ",147
17009,9791128819704,두 여자 이야기 ,지은이: 유상욱,커뮤니케이션북스,https://bookthumb-phinf.pstatic.net/cover/180/028/18002875.jpg?type=m1&udate=20210315,"〈한국 시나리오 걸작선〉 제69권. 〈한국 시나리오 걸작선〉은 한국 영화 역사의 초기 작품부터 최근 신작까지 다양한 시나리오를 선정하여 소개하고 있다. 휴대하기 편리한 판형으로 만들어, 시나리오를 쉽게 접하고 재미있게 읽을 수 있도록 구성하였다. 1993년 영화진흥공사 사전 특별 지원작으로 선정된... ",44
17010,9791128841019,"학습자 주도성, 미래교육의 거대한 착각 :교사 없는 학습은 가능한가? ","남미자,이혜정 지음",학이시습,https://image.aladin.co.kr/product/26316/99/cover/k932738826_1.jpg,"미래교육 담론의 키워드로 떠오른 ‘학습자 주도성’ 개념의 사상적, 정책적 계보를 그리고 국내외 사례를 담았다. 학습자 주도성이 교사 개입을 최소화하고 소비자인 학습자의 선택권을 보장하는 것으로 여겨지는 한, 공교육에 더 나은 미래는 없다.",21
