id,isbn,title,author,publisher,image_url,content,genre_detail_dict_id
14001,9788993769029,블루스맨 ,글: Rob Vollmar ;옮긴이: 한미전,코리아하우스,http://image.aladin.co.kr/product/427/2/cover/8993769028_1.jpg,"판화와 같이 중후한 흑백 그림과 손에 묻어나는 블루스의 강렬한 감수성이 담긴 색다른 그래픽 노블. 이 책의 주인공 렘 테일러은 파트너 아이언우드와 미국 전역을 정처 없이 떠돌며 음악을 연주하는 ‘블루스맨’이다. 전도사였던 과거가 있을 만큼 독실한 크리스천이지만, 현실의 삶은 그에게 종교조차 사치라고 말한다. 그런 렘에게 남은 오직 한 가지, ‘블루스 음악’만이 신이고, 종교이다.",196
14002,9788971902721,몽고 조랑말 :조승래 시집 : 감성의 바다에서 만나는 빛나는 이미지 ,지은이: 조승래,동학사,http://image.aladin.co.kr/product/425/54/cover/8971902728_1.jpg,"조승래 시인의 시집. 시인의 시에는 유년의 웃음소리가 있고 눈물과 사랑이 있다. 병든 지구가 있고 복원된 생태계가 있다. 우주로 통하는 별이 있고 달이 있고 꽃이 있다. 무엇보다 시인의 시에는 무구의 그리움, 아름답고 달콤한 언어의 최루탄이 있다.",3
14003,9788959411122,살고지고 아리랑 :문곡(文谷) 이명우 제5시집 ,지은이: 이명우,문예촌,http://image.aladin.co.kr/product/428/6/cover/8959411124_1.jpg,"[표지글]사람이 사람답게 살기를 포기하면 고통과 번민의 물결이 휘몰아 친다. 태풍이나 가뭄이 사람의 마음을 휩쓸면 눈물이 사태나고, 애간장이 다 녹아도 허무만이 남는다. 죽음 앞에 서서 인생을 돌아보면 쌍무지개로 뜨는 행복과 사랑의 시간만이 귀하게 마련이다. 즐겁게 웃으면서 기분좋게 살던 추억들이... ",3
14004,9788957241400,시대의 고마움 :윤열자 글모음 ,지은이: 윤열자,문예사조,http://image.aladin.co.kr/product/621/78/cover/895724140x.jpg,"『시대의 고마움』은 다수의 수필과 시 다섯편, 소설 한편으로 구성되어 있는 윤열자의 글모음집이다.",3
14005,9788959942183,명화감상 미술놀이 ,기획: 책아책아 ;글·작품: 정은주,넥서스주니어,http://image.aladin.co.kr/product/368/94/cover/8959942189_1.jpg,"그림책 속의 그림 보듯 엄마와 함께 명화 즐기는 방법을 알려주는 책. 엄마도 어려운 유명한 그림들을 아이와 함께 놀이처럼 즐겁게 하는 방법을 소개하고 있다. 아이들의 창의력 발달에 도움을 주는 명화감상 미술놀이를 통해, 보고 느끼면서 저절로 명화를 보는 눈을 기를수 있도록 돕고자 했다.",19
14006,9788959663156,차라리 벙어리로 살리라 :윤기 산문선 ,지은이: 윤기 ;옮긴이: 임완혁,태학사,http://image.aladin.co.kr/product/431/80/cover/8959663158_1.jpg,"한평생 곤궁한 삶을 살면서도 선비로서의 주체성을 지키려 했던 19세기 인물, 윤기의 산문선. 권문의 세도로 인한 인사의 파행, 이로 인한 인재선발의 관문인 과거의 폐단, 세상 사람들의 황금만능주의 사상의 범람 등 19세기 초반의 어두운 사회 현실을 담은 글들이 담겨 있다.",72
14007,9788970754543,이웃 사람,강풀 글·그림,문학세계사,https://bookthumb-phinf.pstatic.net/cover/060/059/06005994.jpg?type=m1&udate=20100414,"강풀의 미스테리 심리 극화 &lt;이웃 사람&gt;은 2008년 6월부터 2008년 11월까지 미디어 다음에 연재되는 동안 그가 기록했던 모든 인터넷 만화의 기록(조회수, 댓글수 등)을 새롭게 경신하며 수백만의 네티즌들을 ‘충격과 공포’ 속에 몰아넣었다.",15
14008,9788970754550,이웃 사람,강풀 글·그림,문학세계사,http://image.aladin.co.kr/product/358/54/cover/8970754555_1.jpg,"살인마와 맞서는 사람들의 이야기!&lt;순정만화&gt; &lt;바보&gt; &lt;그대를 사랑합니다&gt;로 알려진 인터넷 만화가 강풀의 신작 『이웃 사람』제 2권. 이 책은 포털 사이트 다음을 통해 2008년 6월에 연재하여, 지난 2008년 11월 30회를 끝낸 미스테리 심리썰렁물 시리즈 3번째 시즌을 단행본으로 엮였다.... ",15
14009,9788970754567,이웃 사람,강풀 글·그림,문학세계사,http://image.aladin.co.kr/product/358/54/cover/8970754563_1.jpg,"살인마와 맞서는 사람들의 이야기!&lt;순정만화&gt; &lt;바보&gt; &lt;그대를 사랑합니다&gt;로 알려진 인터넷 만화가 강풀의 신작 『이웃 사람』제 3권. 이 책은 포털 사이트 다음을 통해 2008년 6월에 연재하여, 지난 2008년 11월 30회를 끝낸 미스테리 심리썰렁물 시리즈 3번째 시즌을 단행본으로 엮였다.... ",15
14010,9788996277705,밤의 대한민국 :영화 [비스티보이즈] 원안 소설 '나는 텐프로였다' : 작가 소재원의 세 번째 장편소설 ,지은이: 소재원,지원출판사,http://image.aladin.co.kr/product/419/93/cover/8996277703_1.jpg,"영화 [비스티보이즈] 원안소설 의 작가 소재원의 세 번째 장편소설. 「세계일보」에 연재된 소설로, 대한민국 상위 1%의 뛰어난 머리를 가진 전설의 사기꾼들이 실제로 벌였던 사기사건과 함께 아직까지도 고위층을 상대로 벌어지고 있는 귀족 성매매의 사건을 다룬다.",28
