id,isbn,title,author,publisher,image_url,content,genre_detail_dict_id
3001,9788961384513,문단실록 1 - (사)한국문인협회 창립 제60주년 기념 특별기획,한국문인협회 편집부 (지은이),한국문인협회,https://image.aladin.co.kr/product/26427/38/cover/8961384511_2.jpg,사단법인 한국문인협회가 간행한 &lt;문단실록&gt;. 1961년에 출범한 한국문인협회가 창립 제60주년 기념 특별기획의 일환으로 심혈을 기울여 발간한 이 책에는 문단의 원로 중진 등 180명이 집필한 '나의 인생 나의 문학' '나의 등단시절' '남기고 싶은 이야기' 등이 골고루 담겨 있다.,4
3002,9791185885339,CSS 핵심 실용 가이드 - 바로 찾아 쓰는 포켓 레퍼런스,"에릭 마이어 (지은이), 한선용 (옮긴이)",웹액츄얼리코리아,https://image.aladin.co.kr/product/26810/97/cover/k192730193_1.jpg,"CSS 기능 명세만을 빨리 찾아보고 싶은 초보 웹디자이너, 개발자, 전문가에게 안성맞춤인 핵심만 추려낸 간결한 가이드 책이다. 한국어판에서는 최신 명세, MDN 관련 페이지 링크를 추가하여 설명이 부족하거나 이해하기 어려울 때 참고할 수 있도록 했다.",1
3003,9791186710654,선천적 수포자를 위한 수학 Ⅱ : 고등 편,"니시나리 카츠히로 (지은이), 김소영 (옮긴이)",일센치페이퍼,https://image.aladin.co.kr/product/26853/82/cover/k082730598_1.jpg,"&lt;선천적 수포자를 위한 수학책&gt;의 속편으로, 전작 중등 편에서 ‘수학의 쓸모’를 찾아냈고 이번 고등 편에선 ‘수학의 활용’을 다룬다.",71
3004,9791190224734,괴물 3 : 시크릿 작가 노트 - 김수진 대본집,김수진 (지은이),북로그컴퍼니,https://image.aladin.co.kr/product/26860/14/cover/k872730203_1.jpg,"“괴물은 누구인가? 나인가, 너인가, 우리인가”라는 질문을 끊임없이 던지는 드라마 '괴물' 무삭제 대본집. 20년의 간격을 두고 일어난 참혹한 살인사건의 진실을 파헤치는 두 형사의 이야기가 큰 줄기를 이루고 있다.",44
3005,9791190224710,괴물 1 - 김수진 대본집,김수진 (지은이),북로그컴퍼니,https://image.aladin.co.kr/product/26860/9/cover/k602730203_1.jpg,"“괴물은 누구인가? 나인가, 너인가, 우리인가”라는 질문을 끊임없이 던지는 드라마 '괴물' 무삭제 대본집. 20년의 간격을 두고 일어난 참혹한 살인사건의 진실을 파헤치는 두 형사의 이야기가 큰 줄기를 이루고 있다.",44
3006,9791136732194,란마 1/2 애장판 19,"다카하시 루미코 (지은이), 이소연 (옮긴이)",서울미디어코믹스(서울문화사),https://image.aladin.co.kr/product/26844/79/cover/k382730396_1.jpg,"'수행'이란 말에 속아 방문한 쿠노이치 마을에서 쿠노이치 시스터즈의 역린을 건드리고 만 란마 일행. 원수를 갚으려는 란마 일행에게 파견된 100년에 한 명 나올까 말까 한 천재 닌자 코나츠는, 의붓어머니와 자매들에게 혹사당하고 있는 가여운 닌자였는데…?!",58
3007,9791136732200,란마 1/2 애장판 20 - 완결,"다카하시 루미코 (지은이), 이소연 (옮긴이)",서울미디어코믹스(서울문화사),https://image.aladin.co.kr/product/26844/81/cover/k472730396_1.jpg,찬물을 뒤집어쓰면 남자에서 여자로 변신하는 란마. 봉황산 주민들로부터 주천향을 지키기 위한 장렬한 배틀 발발! 그러나 싸움에 말려든 아카네가 최대 위기에…. 최강의 적을 앞둔 란마는 아카네와 주천향을 지킬 수 있을 것인가.,58
3008,9788934986690,불안한 엄마 무관심한 아빠 - 오은영 박사의 불안감 없는 육아 동지 솔루션,오은영 (지은이),김영사,https://image.aladin.co.kr/product/26862/17/cover/8934986697_1.jpg,"아이를 생각하면 마음이 짠하면서도 끊임없이 잔소리하는 엄마, 아이에게 항상 엄하게 대하고 화부터 내는 아빠. 왜 부모는 아이를 키우면서 불안해하고 두려워할까? 불안과 두려움은 양육에서 어떤 문제를 야기할까? 부모의 불안과 두려움을 해결해야 아이가 행복해질 수 있다. 아이 맡기는 문제부터 교육, 친구, 인성, 건강, 생활습관까지, 부모의 대책 없는 불안을 날리는 오은영 박사의 양육 A to Z.",84
3009,9788997066674,기억의 의자 + 오늘의 의자 세트 - 전2권,이지은 (지은이),모요사,https://image.aladin.co.kr/product/26859/53/cover/8997066676_1.jpg,"중세 시대부터 19세기 산업혁명 이전까지의 의자가 당대인의 삶에 어떤 영향을 미쳤는지 추적하는 &lt;기억의 의자&gt;, 현재 가장 주목받는 소비재로 떠오른 디자인 아이콘 의자 다섯 개의 탄생 과정을 샅샅이 파헤치는 &lt;오늘의 의자&gt; 두 권으로 구성된 세트.",16
3010,9791191065091,옆반의 인어 1~2 세트 - 전2권,요엔 (지은이),손봄북스,https://image.aladin.co.kr/product/25967/85/cover/k732730200_1.jpg,사랑 고백에 실패하면 물거품이 되고 마는 인어 김우현. 예쁘고 상냥한 명성고 여신 ‘한주아’ 같은 사람을 좋아할 수 있다면 좋을 텐데…. 그런데 언제나 상냥하던 한주아가 이상하다. 발톱 때를 먹이려 하거나 아무렇지 않게 코를 파다니. 김우현이 인어라는 비밀을 가지고 협박까지?!,15
3011,9791137237193,그림책이 말을 건네다,황진숙 (지은이),부크크(bookk),https://image.aladin.co.kr/product/26859/71/cover/k812730202_1.jpg,"성찰과 질문이 있는 그림책 수업의 온기를 전해요. 그림책이 말을 건네다. 저자가 학생들과 그림책으로 수업한 이야기가 생생하게 기록된 책이다. 아이들의 말과 글에 그림책 수업의 즐거움이 담뿍 담겨 있다. 그림과 글을 천천히 곱씹으며 읽고, 질문으로 이야기 나누며, 삶을 성찰하고 글을 쓰는 깊이 있는... ",4
3012,9791137232327,엄마가엄마에게,민들레 (지은이),부크크(bookk),https://image.aladin.co.kr/product/26852/28/cover/k132730495_1.jpg,엄마가 자라온 인생과 그 인생의 본바탕이 되어 엄마가 될 너에게 들려주고 싶은 글이다.,4
3013,9791137237759,우울한 날 안아줘,제이뀨 (지은이),부크크(bookk),https://image.aladin.co.kr/product/26856/61/cover/k772730000_1.jpg,"실제 우울증의 경험을 바탕으로 쓰여진 책이다. 우울함을 느끼는 사람들에게는 공감을, 우울증 환자의 주변 사람들에게는 우울증에 대한 이해를 줄 목적으로 제작되었다.",4
3014,9791191029093,계간 미스터리 2021.봄호 - 69호,계간 미스터리 편집부 (지은이),나비클럽,https://image.aladin.co.kr/product/26700/21/cover/k562730984_1.jpg,"《계간 미스터리》 2021년 봄호. 이번 호는 사실상 정보가 없다시피 했던 ‘직업으로서의 추리소설가’를 다뤘다. 20여 명 현직 추리소설가들로부터 생계에 대한 이야기와 직업 만족도, 슬럼프 극복 방법, 한국 추리소설의 미래에 대한 솔직한 이야기를 듣는다.",153
3015,9791196974336,"그림책, 마음버스 - 개정판","심보현, 장선화 (지은이)",이야기숲,https://image.aladin.co.kr/product/26786/8/cover/k412730580_1.jpg,"그림책으로 나를 만나고 내 감정의 주인이 되다. 그림책, 마음버스는 아이가 그림책으로 자신의 감정을 이해하고 표현하여 감정의 주인이 되도록 돕는 그림책감정교육서다.",78
3016,9788967995874,교통사고 전문 삼비 탐정,윤자영 (지은이),북오션,https://image.aladin.co.kr/product/26844/57/cover/8967995873_1.jpg,학교 교사인 박병배는 어느 날 가족과 함께 교통사고를 당한다. 하반신 마비가 찾아온 아내는 자살하고 아들은 발달장애를 갖게 된다. 하지만 사고 가해자인 검사는 권력을 이용해 사과 한 마디 없이 사고를 무마해 버린다. 그는 과학적 지식을 총동원해 증거를 찾아 폭로한 다음 복수를 시작한다.,12
3017,9791185402376,어린이를 위한 초등 매일 글쓰기의 힘 : 자유글쓰기,이은경 (지은이),상상아카데미,https://image.aladin.co.kr/product/26838/80/cover/k052730392_1.jpg,초등 아이가 재미있게 가지고 놀 수 있는 자유글쓰기 주제 60개를 준비했다. 각 주제를 읽고 떠오르는 생각을 원하는 만큼 쓰다 보면 아이가 어렵지 않게 글쓰기에 재미를 느낄 것이다. 읽고도 어디에서부터 시작해야 할지 모르는 아이를 위해서 첫 줄은 미리 써 두었다. 또 주제마다  글쓰기 강의 동영상이 첨부되어 있으니 영상을 보고 나서 써도 좋다.,19
3018,9791137232006,"나 하나 별 하나, 김명순 시집 (큰 글씨 특별판)",김명순 (지은이),부크크(bookk),https://image.aladin.co.kr/product/26314/33/cover/k642738828_1.jpg,"스무 살이 되기 전에 꼭 읽어야 할'나 하나 별 하나, 김명순 시집 [큰 글씨 특별판]1925년 발표된 여성최초의 창작집김명순(金明淳, 1896 ~ 1951년)소설가, 시인이며, 언론인, 영화배우, 연극배우 -1917년 잡지 《청춘》 지의 현상소설모집에 단편 〈의심의 소녀〉가 당선되어 문단에 데뷔하였다.  -1919년 일본 유학... ",3
3019,9791190669283,동물농장 + 1984 (초판본 리커버 고급 벨벳 양장본) 세트 - 전2권,"조지 오웰 (지은이), 이수정, 박유진 (옮긴이)",코너스톤,https://image.aladin.co.kr/product/24644/37/cover/k212631394_1.jpg,조지 오웰의 대표작 2권을 소개한다. 스탈린 체제하의 러시아를 우화 형식으로 비판한 《동물농장》과 전체주의 사회의 암울한 미래를 현실적으로 그려낸 《1984》는 작가이자 정치 평론가였던 오웰이 자신의 정치적 신념을 예술적으로 녹여낸 작품이다.,9
3020,9791163024682,어니언 마말레이드 3,백서하 (지은이),동아,https://image.aladin.co.kr/product/26786/8/cover/k482730580_1.jpg,"백서하 장편소설. 리암의 죽음 이후, 본격적으로 크리스티나를 왕으로 세우기 위한 작업을 시작하는 위그와 비비안. 그때 비비안의 옛사랑이었던 로건이 다가오고 위그는 그와 팽팽히 대립한다.",30
3021,9791163024699,어니언 마말레이드 4 - 완결,백서하 (지은이),동아,https://image.aladin.co.kr/product/26786/9/cover/k552730580_1.jpg,"백서하 장편소설. 위그와 비비안의 계획이 진행될수록 사람들은 모든 이야기의 중심이 위그 이디에트가 아닌 비비안 로젤리스라는 것을 깨닫는다. '그녀만 죽으면 위그 이디에트도, 왕녀도 중심을 잃고 다 무너질 수밖에 없어.' 결국 최후의 일격을 남겨 둔 상황에서 마지막 칼날은 비비안을 향하고.",30
3022,9791160075854,도화채,"대풍괄과 (지은이), 강은혜 (옮긴이)",한즈미디어(한스미디어),https://image.aladin.co.kr/product/26684/13/cover/k702730981_1.jpg,선계의 한량 신선 송요는 어느 날 옥황상제의 명을 받는다. 금지된 사랑을 나눈 벌로 속인으로 환생한 신선 천추와 남명. 그들을 “사랑으로 괴롭게 하라.” 하계로 내려간 송요는 병약한 속인 춘추를 납치해 있는 힘껏 괴롭히지만 그를 미워해야 할 천추는 묘하게 쌀쌀맞다가도 다정하다.,30
3023,9788998599782,매일매일 채소롭게 - 작지만 단단한 변화의 시작은 채소였어,단단 (지은이),카멜북스,https://image.aladin.co.kr/product/26861/4/cover/8998599783_1.jpg,채소 에세이스트 단단의 첫 에세이. 작가는 일상에 채소를 들이면서 우리 모두가 건강하게 연결되는 삶을 꿈꾸기 시작했다. 건강한 몸과 마음에서 나오는 기분 좋은 에너지를 주변과 함께 나누기 위해 단단이 초대하는 채소로운 일상에 귀 기울여 보자.,4
3024,9788993536645,지구별 악동들의 가족놀이터,마음정원 (지은이),새론북스,https://image.aladin.co.kr/product/26853/90/cover/8993536643_1.jpg,"마음껏 웃고 마음껏 놀고, 하고 싶은 것을 마음껏 할 수 있는 곳은 바로 가정이다. 이 책은 모든 육아와 교육이 이루어지는 가정을 옮겨 놓은 책으로, 만화책 같기도 하고 동화책 같기도 한 옴니버스 육아 교육에세이집이다.",87
3025,9791166494987,세상을 건너는 생각 100℃,노희석 (지은이),좋은땅,https://image.aladin.co.kr/product/26865/6/cover/k142730308_1.jpg,"‘화병’이라는 단어를 세계 최초로 정신의학 용어로 만든 대한민국 정신의학계 최고 권위자 이시형 박사가 추천한 책.마음이 건강하지 못한, 생각이 병들고 있는 이들을 위해 많은 이들이 잘못된 생각은 하지 않도록, 잘못된 생각을 가지고 있다면 그것이 문제임을 알리고자 이 책을 소개한다.",4
