id,isbn,title,author,publisher,image_url,content,genre_detail_dict_id
8001,9791187623137,"그래도, 내 맘이야 :강전영 제12시집 ",지은이: 강전영,채운재,http://image.aladin.co.kr/product/12301/97/cover/k632531056_1.jpg,"강전영의 시집 『그래도, 내 맘이야』. 이 시집은 강전영의 시 작품을 엮은 책이다. 크게 5부로 나뉘어 있으며 책에 담긴 주옥같은 시편을 통해 독자를 시인의 시 세계로 안내한다.",3
8002,9791160840667,원주 :이무권 제4시집 ,지은이: 이무권,인간과문학사,http://image.aladin.co.kr/product/14695/16/cover/k472532954_1.jpg,이무권 제4시집 [원주]. 다양한 시 작품을 만날 수 있다.,3
8003,9791185422282,빙벽 :김진명 시집 ,지은이: 김진명,한국문학예술,http://image.aladin.co.kr/product/14906/49/cover/k382532656_1.jpg,"김진명 시집 [빙벽]. 《구름과 시냇물》, 《동그라미로 울려퍼지는 너》, 《어제 죽은 사람이 그토록  기다리던 오늘》, 《중년의 수학여행》, 《산고 없는 생명은 없다》 등 다양한 시들을 감상할 수 있다.",3
8004,9791160840674,양수리를 지나며 :이무권 제5시집 ,지은이: 이무권,인간과문학사,http://image.aladin.co.kr/product/14695/18/cover/k422532954_1.jpg,"이무권 제5시집 [양수리를 지나며]. 《태풍 지나가고》, 《계면떡 얻어먹을 처지도 아닌데》, 《아버지와 아들》, 《새벽기도회 가는 길》, 《무릉리 마애불좌상》 등 다양한 시 작품을 수록했다.",3
8005,9788983873019,시간 밟기 :김영태 시집 ,지은이: 김영태,마을,http://image.aladin.co.kr/product/15137/48/cover/8983873019_1.jpg,"김영태 시집 [시간 밟기]. 《숨어 피는 꽃》, 《바람이 산으로 올라가니》, 《오래된 나무》, 《눈을 뜨면 밥이 나온다》, 《아내의 노래》 등 다양한 시 작품을 수록했다.",3
8006,9788997805693,사랑한다고 말할 때 사랑의 꽃이 피고 :정태운 시집 ,지은이: 정태운,청옥,http://image.aladin.co.kr/product/14713/41/cover/899780569x_1.jpg,정태운 시집 [사랑한다고 말할때 사랑의 꽃이 피고]. 다양한 시 작품을 만날 수 있다.,3
8007,9791186621912,당신은 우는 것 같다 :그날의 아버지에게 ,"신용목,안희연 엮고 씀",미디어창비,http://image.aladin.co.kr/product/14335/60/cover/k942532041_1.jpg,"아버지를 미워하거나 그와 불화해본 모든 이에게 건네는 위로의 시와 산문이 실려 있다. 시와 산문이 고루 사랑받는 신용목과 한국 시의 새로운 얼굴 안희연, 두 시인이 ‘아버지’를 깊이 들여다보았다.",3
8008,9791160401578,시인의 붓 :김주대의 문인화첩 ,지은이: 김주대,한겨레출판,http://image.aladin.co.kr/product/14429/63/cover/k102532145_1.jpg,"「한겨레」 신문에 '시인의 붓'이란 코너를 통해 연재한 작품과, 페이스북을 통해 근래에 발표한 작품 등 총 125점의 작품을 엮은 김주대 시인의 두 번째 시화집이다. 시인의 내면과 세상만사가 교차하며 삶의 본질과 근원을 향한 질문을 던진다.",3
8009,9788983926999,먼 바다로 흘러간 눈 :한석호 시집 ,지은이: 한석호,문학수첩,http://image.aladin.co.kr/product/14463/6/cover/8983926996_1.jpg,"시인수첩 시인선 열세 번째 시집. 한석호 시집. 첫 시집 &lt;이슬의 지문&gt;에서 사물에 대한 사유와 꿈꾸기를 통해 우주의 근원을 향한 원초적 열망을 보여 주었다면, 두 번째 시집 &lt;먼 바다로 흘러간 눈&gt;에서 시인은 인간의 내면을 파고들어 거기에 깃든 고통과 타나토스를 똑바로 응시한다.",3
8010,9791187413721,오렌지모텔 :배선옥 시집 ,지은이: 배선옥,bookin(북인),http://image.aladin.co.kr/product/14433/80/cover/k512532248_1.jpg,현대시세계 시인선 72권. 1997년 월간 「시문학」으로 등단한 배선옥 시인의 세 번째 시집. 묘사적 서술이 시 전체를 끌어가는 리얼리즘 서정시이다. 진술로 쓸 수 있는 부분도 묘사를 통해 그림을 그리듯 시를 쓰는 것이 배선옥 시의 특징이다.,3
