id,isbn,title,author,publisher,image_url,content,genre_1,genre_2
14,9788963653143,그늘진 낙원,"에리히 마리아 레마르크 (지은이), 홍경호, 박상배 (옮긴이)",종합출판범우,https://image.aladin.co.kr/product/26817/41/cover/8963653145_1.jpg,"유럽에서 겪었던 소름끼치는 과거의 그림자 - 떨쳐버릴 수 없는 악몽의 그림자 - 를 등에 지고 이른바 언약의 땅인 미국에서 주인공인 ‘나’ 즉 로버트 로스, 이주민들의 사랑과 희망, 갈등과 좌절 등이 선명하게 부각돼 있는 책이다.",문학,독일소설
15,9791165215101,"엄마와 딸의 교환일기 - 아이가 마음을 닫기 전에,","브랜디 라일리 (지은이), 김소연 (옮긴이)",길벗,https://image.aladin.co.kr/product/26794/17/cover/k542730586_1.jpg,"대화의 물꼬를 틀 수 있는 다양한 주제의 질문이 들어 있다. 이 책 속 질문들은 단순히 서로의 궁금한 점을 물어보는 질문들이 아니다. 아직은 미성숙한 딸이 스스로를 긍정할 수 있도록 이끄는 질문, 자신을 보다 섬세히 들여다볼 수 있는 질문, 올바른 삶의 태도에 대해 생각해볼 수 있게 하는 질문 등, 다양한 층위의 질문으로 구성돼 있다.",육아,청소년/사춘기/성교육
16,9791162143551,지친 줄도 모르고 지쳐 가고 있다면,김준 (지은이),부크럼,https://image.aladin.co.kr/product/26836/97/cover/k342730296_1.jpg,"섬세하면서도 광활한 문장의 세계로 독자를 초대해 위로를 건네는 작가 김준, 그의 다섯 번째 에세이 &lt;지친 줄도 모르고 지쳐 가고 있다면&gt;이 출간되었다. 그는 독자의 지친 마음을 다독이고 무력해진 일상을 되돌아볼 수 있는 여유를 전하려 한다.",문학,한국에세이
17,9791191369090,슬픔이 질병이라면 난 이미 죽었을 텐데,김제인 (지은이),딥앤와이드(Deep&WIde),https://image.aladin.co.kr/product/26837/13/cover/k772730296_1.jpg,많은 현대인들이 우울이라는 감정에 휩싸인 채로 살아가고 있다. 저자는 이 책을 통해 자신의 우울 연대기를 밝히며 삶과 죽음의 기로에서 겪은 고군분투의 흔적을 우리에게 시사하고 있다.,문학,한국에세이
18,9788965822936,글을 잘 쓰려면 잘못된 문장부터 고쳐라,박찬영 (지은이),리베르,https://image.aladin.co.kr/product/26840/11/cover/8965822939_1.jpg,대한민국은 비문이 범람하고 있는 ‘비문 공화국’이다. 꼬리에 꼬리를 물며 ‘문장을 잇는 방법’을 익히면 누구나 정확한 글을 쓸 수 있다.,인문학,책읽기/글쓰기
19,9791189129842,입문자를 위한 뽑아 쓰는 포토샵 디자인,조가을 (지은이),꿈공장 플러스,https://image.aladin.co.kr/product/26836/84/cover/k502730295_1.jpg,아무것도 모르고 시작을 해도 쉽게 영상과 함께 배우는 포토샵 입문서. 더욱 쉽고 더 빠르며 더 좋은 이미지 메이킹을 위한 노하우를 듬뿍 담았다. 그저 따라만 하다 보면 어느새 고급 기술을 쓰고 있는 자신을 발견할 수 있을 것이다.,IT,그래픽/멀티미디어
20,9791157844951,젠더 모자이크 - 뇌는 남녀로 나눌 수 없다,"다프나 조엘, 루바 비칸스키 (지은이), 김혜림 (옮긴이)",한빛비즈,https://image.aladin.co.kr/product/26838/12/cover/k932730391_1.jpg,이스라엘 텔아비브대학교의 심리학자이자 신경과학자인 다프나 조엘 교수는 “남성의 뇌는 이렇고 여성의 뇌는 저렇다”라는 세간의 믿음이 틀렸음을 과학적으로 입증한다.,사회과학,사회학
21,9791197120015,장난이 폭력이 되는 순간 - 달라진 세상에서 부모라면 꼭 알아야 할 현명한 학교폭력 대응 노하우,"김승혜, 김영미, 최희영 (지은이)",담담,https://image.aladin.co.kr/product/26811/88/cover/k552730193_1.jpg,현장에서 각각 10여 년 이상 학교폭력 전문 상담가 및 분쟁 조정 전문가이자 학교폭력 관련 자문 변호사로 활동해온 세 명의 저자들이 학교폭력 예방을 위한 노력에서부터 실제로 학교폭력이 벌어졌을 때 당황하지 않고 대처할 수 있는 방법들을 학교폭력 사안처리 과정의 순서에 맞춰 이해하기 쉽게 정리한 책이다.,육아,육아
22,9788973012015,월든 숲속의 생활,"헨리 데이비드 소로 (지은이), 안정효 (옮긴이)",수문출판사,https://image.aladin.co.kr/product/26848/34/cover/8973012010_1.jpg,"'월든'으로 잘 알려져 있지만, 원제는 &lt;Walden, or Life in the Woods&gt;이다. &lt;월든 숲속의 생활&gt;은 저자 소로우가 미 동부의 보스턴 근교 콩코드 마을에서 조금 떨어진 호수를 낀 숲속에서 2년 2개월 2일 동안 사색하고 생활하며 집필한 자연과 철학적 사고의 결정체이다.",문학,외국에세이
23,9791197332425,누런 벽지,샬럿 퍼킨스 길먼 (지은이),내로라,https://image.aladin.co.kr/product/26847/56/cover/k122730491_1.jpg,샬롯 퍼킨스 길먼의 자전적 소설은 억압으로 인해 지성이 스러지는 과정을 생경하게 그렸다. 정신 이상의 원인과 발단을 생생하게 나타낸 문학은 독자의 마음에 큰 울림을 주었다. 차별의 주체가 되는 남자들 스스로가 여성의 인권을 침해하고 있음을 깨닫게 했다.,문학,영미소설
24,9791189797089,"나이 들면 즐거운 일이 없을 줄 알았습니다 - 단단하고 행복해지는 중년, 삶의 새로운 속도와 리듬",전윤정 (지은이),세이지(世利知),https://image.aladin.co.kr/product/26844/85/cover/k512730396_1.jpg,"[생방송 한밤의 TV 연예]의 메인작가로 활동했고 &lt;오마이뉴스&gt;에 칼럼을 기고하며 다양한 글을 써온 저자가 새로운 중년의 이야기를 담은 즐거운 에세이다. 여성·사회학적 관점을 바탕으로 변해가는 중년의 몸과 출렁이는 마음을 진단하고, 나다운 삶을 살아갈 지혜와 방법을 재치 있고 유머러스하게 전한다.",문학,한국에세이
25,9791185190464,팔리 들판에서,"리스 보엔 (지은이), 정서진 (옮긴이)",피니스아프리카에,https://image.aladin.co.kr/product/26844/42/cover/k882730394_1.jpg,"에드거 상 후보작. 세계대전을 배경으로 한 일련의 작품 중 첫 번째 작품으로, 팔리를 주변으로 한 켄트의 시골 마을에 거주하는 인물들 가운데에서 독일에 협조하는 배신자를 찾아내는 흥미진진한 이야기이다.",문학,추리/미스터리소설
26,9788937413773,사소한 그늘,이혜경 (지은이),민음사,https://image.aladin.co.kr/product/26839/72/cover/8937413779_1.jpg,이혜경의 네 번째 장편소설. 1970년대 가부장적인 아버지 아래 자란 세 자매의 이야기다. 다정하고 정밀한 시선으로 삶을 슬픔을 껴안는 소설가 이혜경은 &lt;사소한 그늘&gt;에서 차분한 서술과 유려한 이미지로 세 자매의 일상 속 희로애락을 그려 낸다.,문학,한국소설
27,9788993784695,루이스 캐럴과 함께 1년에 짧은 책 50권 마음에 남기기,"루이스 캐럴 (지은이), 김영수 (옮긴이)",인간희극,https://image.aladin.co.kr/product/25679/81/cover/8993784698_1.jpg,&lt;이상한 나라의 앨리스&gt;로 유명한 루이스 캐럴의 숨겨진 명작 &lt;Feeding the Mind&gt;를 번역한 이 책은 “먹는 것”과 “읽는 것”을 교묘하게 교차시키면서 자연스럽게 올바른 독서법을 깨달을 수 있도록 안내하고 있다.,육아,교육/학습
28,9788995924808,Andy Warhol : Discourse,리안갤러리 (엮은이),리안갤러리,https://image.aladin.co.kr/product/24160/13/cover/8995924802_1.jpg,"2007.03.21-2007.04.22 앤디워홀 작고 20주년을 기념하여 리안갤러리에서 기획한 전시, Andy Warhol: Discourse 展의 도록이다. 팝 아트의 거장 앤디워홀의 초기 드로잉 작품(1957년-1959년)을 포함해 매우 다양하고 폭넓은 작품을 선보인다.",예술,미술
29,9788996468981,유럽의 예쁜집 풍경 수채화 컬러링북,고은정(별나라) (지은이),심통,https://image.aladin.co.kr/product/25961/15/cover/8996468983_1.jpg,보기만 해도 마음이 평화로워지는 유럽의 멋진 풍경과 건물들을 직접 그릴 수 있도록 2장의 스케치와 완성작으로 구성하였다. 20편의 아름다운 집과 풍경을 실었으며 처음 시작하는 분들을 위해 앞부분에 기초적인 설명도 함께 넣었다.,예술,컬러링북
30,9791136729989,꽃보다 맑음 14,"카미오 요코 (지은이), 정효진 (옮긴이)",서울미디어코믹스(서울문화사),https://image.aladin.co.kr/product/26093/88/cover/k582737250_1.jpg,"텐마를 만나러 간 오토를 쫓아, 미국으로 건너간 하루토. 서로의 감정에 솔직해진 두 사람은, 호텔에서 같은 방에 묵게 되는데…?!  그들을 뒤따라 미국에 도착한 남은 C5 멤버들. 오랜만에 텐마를 만나 기뻐하는 아이리를 보며, 카이토는 마음이 약해진다.",만화,순정만화
31,9791136729781,우주형제 38,"츄야 코야마 (지은이), 유유리 (옮긴이)",서울미디어코믹스(서울문화사),https://image.aladin.co.kr/product/25948/33/cover/k562737707_1.jpg,"대망의 루나랜더가, 문베이스와 아득히 멀리 떨어진 곳에 오착륙했다. 위험한 장거리 이동을 해야만 하는 뭇타와 필립. 그러나 바로 그때, 38만km 너머에 있는 친구를 구하기 위해 그들이 나서는데...",만화,본격장르만화
32,9791136729187,크로스 더 라인 5,허윤미 (지은이),서울미디어코믹스(서울문화사),https://image.aladin.co.kr/product/26263/10/cover/k222738581_1.jpg,"지태만의 집에서 가족의 정을 느끼며 행복으로 한발 다가서는 은하연! 권수호의 제안으로 민사라와 함께하는 백화점 광고 촬영 이후 은하연은 새로운 얼굴, 베일에 싸인 모델이란 평가와 큰 주목을 받는다. 지태만은 자신의 영역에서 벗어나는 하연을 보며 불안해하는데….",만화,본격장르만화
33,9791197127892,호텔과 휴양지의 독특한 인테리어,건영출판사편집부 (지은이),건영출판사,https://image.aladin.co.kr/product/25629/46/cover/k762735212_1.jpg,▶ 이 책은 호텔과 휴양지의 독특한 인테리어에 대해 다룬 도서입니다. 호텔과 휴양지의 독특한 인테리어에 대한 기초적이고 전반적인 내용을 확인할 수 있도록 구성했습니다.,예술,건축
34,9791164407545,민들레차와 고양이,장우석 (지은이),하움출판사,https://image.aladin.co.kr/product/26627/38/cover/k982739232_1.jpg,"시가 좋아 시를 쓰기 시작했고, 더 나아가 시집을 내고 싶은 마음에 하루하루 정성껏 시를 모아 시집을 출간하였다. 장우석 시인은 어느 날 밤중에 길고양이를 보았다. 살갑지만은 않은 고양이를 보며 '고양이는 어디로 갈까?' 하는 생각에 「민들레차와 고양이」 시를 쓰게 되었고, 그 시는 시집의 이름이 되었다.",문학,시
35,9791197321443,바람 부는 날 별을 보다,이한기 (지은이),등(도서출판),https://image.aladin.co.kr/product/26534/48/cover/k362738624_1.jpg,이한기 시집. 어둠 속의 별처럼 의식의 새 지평을 열게 해주는 생명력 있는 시편들이 수록되어 있다.,문학,시
36,9791128856570,머릿속의 새들,"팔로마 페드레로 (지은이), 박지원 (옮긴이)",지만지드라마,https://image.aladin.co.kr/product/26786/21/cover/k402730581_1.jpg,"팔로마 페드레로는 현재 스페인에서 가장 중요하고 혁신적인 극작가다. ≪머릿속의 새들≫은 ≪밤의 유희≫에 이은 그녀의 두 번째 희곡집이다. 젠더와 섹슈얼리티 주제에 집중되어 있던 그녀의 관심은 두 번째 희곡집에서 인종 차별, 세대 갈등, 테러리즘, 폭력 등 좀 더 다양한 사회적 이슈들로 확장된다.",문학,희곡
37,9791196674830,빠르게 드로잉하고 쉽게 수채화 그리기 - 그리고 싶은 내 로망,전보람 (지은이),끌리는스타일,https://image.aladin.co.kr/product/26730/58/cover/k282730389_1.jpg,"일상을 그리고 싶은 사람들을 위해 쉽게 그리기에 도전할 수 있도록 구성했다. 지루한 선 그리기나 소품 그리기를 반복하는 것이 아니라 일상의 풍경을 보이는 대로, 때로는 자신만의 느낌대로 그려낼 수 있도록 차근차근 설명해주는 게 이 책의 장점이다.",예술,미술
38,9791164407620,진로적성 비밀 코드,"이민호, 윤남경 (지은이)",하움출판사,https://image.aladin.co.kr/product/26840/28/cover/k812730393_1.jpg,"진로적성학이라는 새로운 학문의 지평을 열기 위해 '매일 5시간 연구, 5시간 강의, 5명 상담'이라는 슬로건을 내 건지 어언 30년. 그동안 교육 현장에서 몸소 체득한 경험과 노하우를 가득 담았다.",인문학,동양철학
39,9788994069609,바이올린 재능교육법,유봉우 (지은이),리음북스,https://image.aladin.co.kr/product/26703/5/cover/8994069607_1.jpg,아마도 전 세계에서 바이올린을 공부한 대부분의 사람들은 10권으로 이루어진 스즈끼 바이올린 교본들을 접한 경험이 있을 것이다. 이것은 이 교본들이 세계적으로 가장 우수한 바이올린 교본들 중 하나라는 것을 단적으로 보여 주는 증거라 할 수 있다. 이렇게 대다수의 바이올린 지도자들이 스즈끼 교본을... ,예술,음악
40,9791157844913,저는 인문학이 처음인데요 - 교양인이 되기 위한 내 생애 첫 인문학,박홍순 (지은이),한빛비즈,https://image.aladin.co.kr/product/26853/86/cover/k192730598_1.jpg,"저자는 인문학이 일상 가까이에 있다고 강조한다. 인문학에 가장 친근하게, 그리고 가장 빨리 접근하는 방법은 일상에서 멀어지는 것이 아니라 일상에 밀착하는 것이라고 말한다. 지식을 습득하려고만 하지 말고 의심을 통해 질문을 던지면 인문학적 상상력을 가질 수 있다고. 그래서 일상과 인문학을 자연스럽게 엮어낸다.",인문학,교양 인문학
41,9791157844920,저는 심리학이 처음인데요 - 행복한 삶을 위한 심리학의 모든것,강현식 (지은이),한빛비즈,https://image.aladin.co.kr/product/26853/77/cover/k932730598_1.jpg,심리학 대중서이면서도 심리학 지식까지 온전히 해결해주는 입문서다. 저자는 그간 심리학에 대한 대중의 기대에 어느 정도 부응하면서도 가능한 학문으로서의 심리학의 입장을 많이 담아내려고 노력했다.,인문학,심리학/정신분석학
42,9791166494963,미립자들 : 진공의 외침 - 입자물리학의 이해,김민태 (지은이),좋은땅,https://image.aladin.co.kr/product/26853/6/cover/k302730497_1.jpg,"중성미자, 쿼크, 힉스입자 등을 다루는 입자 물리학과 양자 얽힘 현상을 진공을 이루는 진공매질이라는 관점에서 다양한 예시와 수식, 풍부한 참고문헌을 바탕으로 알기 쉽게 접근한다. 입자물리학에 관한 번역서가 아닌 최초의 국내 저서이다.",과학,물리학
43,9791190901215,온 더 무브 - 모빌리티의 사회사,"팀 크레스웰 (지은이), 최영석 (옮긴이)",앨피,https://image.aladin.co.kr/product/26852/92/cover/k112730497_1.jpg,"모빌리티인문학 총서 30권. 건축, 역사, 사진, 노동, 춤, 여성참정권, 공항…. 다양한 맥락 뒤에 놓여 있는 지리적 상상을 탐구하는 책이다.",인문학,교양 인문학
44,9791160806168,사서 (특별 한정판) - 논어·맹자·대학·중용,"공자, 맹자, 증자, 자사 (지은이), 김원중 (옮긴이)",휴머니스트,https://image.aladin.co.kr/product/26852/79/cover/k942730497_1.jpg,"유가 사상의 중심을 이루는 《논어》, 《맹자》, 《대학》, 《중용》, 즉 《사서》는 오랜 시간 동안 동아시아 사상의 주축을 이뤘다. 이 귀한 고전의 가치를 오래도록 되새기려는 애서가를 위해 《사서》의 특별 한정판이 출간되었다.",인문학,동양철학
45,9791195013494,서석조 평전 - 한국 현대의학의 성장에 바친 삶,"박지영, 황교련 (지은이)",중앙미디어북스,https://image.aladin.co.kr/product/26851/85/cover/k102730494_1.jpg,순천향대학교 설립자인 향설 서석조 박사가 올해로 탄생 100주년을 맞았다. 이 책은 의사 서석조가 한국 현대의학사에 남겨진 발자취와 의미를 현재 인제대학교 의과대학 인문사회의학교실 박지영 교수가 한국 근현대 의학사를 연구하며 추적한 서사적 기록이다.,과학,의학
46,9791190812139,고전 리뷰툰 - 유머와 드립이 난무하는,키두니스트 (지은이),북바이북,https://image.aladin.co.kr/product/26851/79/cover/k932730494_1.jpg,"‘고전은 딱딱하고 어렵다’는 고정 관념을 깨고 고전을 쉽고 재미있게 해설한 책이다. 출간 전 인터넷 커뮤니티에서 연재되었고 누적 조회 수 80만 회를 기록했다. 『멋진 신세계』, 『걸리버 여행기』, 『장미의 이름』 등 총 11편의 고전 서평과 번외 편 ‘해리 포터 시리즈’ 리뷰가 수록되었다.",인문학,교양 인문학
47,9791164136957,닥터앤닥터 육아일기 1 - 임신과 출산,닥터베르 (지은이),북폴리오,https://image.aladin.co.kr/product/26845/62/cover/k552730498_1.jpg,"서울대 공학박사가 직접 그리고 쓴 《닥터앤닥터 육아일기》의 첫 번째 단행본이 출간됐다. 공학박사 베르와 산부인과 전문의 안다의 임신·출산·육아 경험을 생생하고 솔직하게 풀어낸, 지금까지 출간됐던 육아 만화들과 차별점이 있는 ‘논문 기반’, 코믹 교양만화이다.",육아,육아/교육 에세이
48,9791197198601,청년아 청년아 희망 줄게 절망 다오,"백천, 정의근, 강재룡 (지은이)",엔아르케,https://image.aladin.co.kr/product/25650/43/cover/k632735046_1.jpg,"‘우리가 살 수 있는 길’을 찾고자 하는 간절함이 이 책을 쓰게 된 원동력이었다. 그리고 여기엔 ‘청년’의 간절함을 풀어주고 싶은 ‘아빠’의 간절함 또한 포함되어 있다. 다양한 사람들을 만났고, 다양한 이야기를 나누며 수많은 토론이 오갔다.",사회과학,사회문제
49,9788959595365,나의 칠사일생 여정,김근하 (지은이),한솜미디어(띠앗),https://image.aladin.co.kr/product/26604/92/cover/8959595365_1.jpg,"미국 대학에서 학사, 석사, 박사학위를 받고 미국 주립대학교에서 교수 생활을 하다가 명예교수로 은퇴한 김근하의 파란곡절로 가득 찬 자서전.",문학,한국에세이
50,9791137233058,사실주의 문학 단편소설 1집 (큰 글씨 특별판),"현진건, 김유정, 채만식, 김남천, 이무영 (지은이)",부크크(bookk),https://image.aladin.co.kr/product/26406/73/cover/k722738327_1.jpg,"사실주의 문학 단편소설 1집 [큰 글씨 특별판] * 부제 : 한국 문학사조(文學思潮) 소설 사실주의 문학寫實主義 文學우리나라에 받아들여진 것은 1920년대 이후의 일이다. 염상섭(廉尙燮)의 &lt;금반지&gt; &lt;전화&gt;, 현진건(玄鎭健)의 &lt;타락자(墮落者)&gt; &lt;새빨간 웃음&gt; 등이 그 대표적 작품이며, 최서해... ",문학,한국소설
51,9791137233065,사실주의 문학 단편소설 2집 (큰 글씨 특별판),"현진건, 김유정, 채만식, 김남천, 조명희, 한설야, 최서해 (지은이)",부크크(bookk),https://image.aladin.co.kr/product/26406/85/cover/k852738327_1.jpg,사실주의 문학 단편소설 2집 [큰 글씨 특별판] - 부제 : 한국 문학사조(文學思潮) 소설 사실주의 문학寫實主義 文學 작가는 현실을 체험하고 상상력에 의하여 창조한다. 체험없는 상상력은 무의미하지만 상상력이 따르지 못하는 현실체험도 무의미하다. 현실체험을 보다 더 강조하는 것이 사실주의라면 상상력을 더... ,문학,한국소설
52,9791189555405,"조촌동 전설 - 석조문학 동인집, 2020 스물일곱 번째",석조문학동인 (지은이),진포,https://image.aladin.co.kr/product/26115/24/cover/k652737358_1.jpg,"스물일곱 번째 동인집을 내면서더불어 살아가는 세상에서 존재 하는 어느 것 하나 소중하지 않은 게 있을까? 하지만 그 중 우리 삶에 좀 더 필요한 것도 있기 마련이다. 완전하기 보다는 조금 부족한 듯 싶어도 제자리에 있어 스쳐가기 보다는 가슴에 들어앉아 몫을 다 할 때, 본인이나 상대 가슴에 남는... ",문학,시
53,9788967212582,나 혼자 칼림바 친다 비기너 - 알찬 칼림바의 칼림바 독학,안찬영(알찬칼림바) (지은이),삼호ETM,https://image.aladin.co.kr/product/26724/90/cover/8967212585_1.jpg,"클래스101 인기 강사로 활동하고 있는 ‘알찬칼림바’의 칼림바 독학 교본으로, 칼림바를 처음 시작하는 사람들을 위해 음악의 기초 이론 설명부터 연주곡 연습까지 체계적인 커리큘럼으로 차근차근 익힐 수 있게 이루어져 있다.",예술,음악
54,9788967212391,칼림바로 쉽게 연주하는 디즈니 OST 베스트 Easy Ver.,송주원 (지은이),삼호ETM,https://image.aladin.co.kr/product/26723/77/cover/8967212399_1.jpg,칼림바를 처음 연주해도 OK. 조표나 임시표 없이도 예쁜 디즈니 곡을 연주할 수 있다. 쉽게 편곡한 디즈니 칼림바 Easy Ver.으로 디즈니의 감동을 다시 한번 느껴보자.,예술,음악
55,9791188602346,"정원을 거닐며 삶을 배우며 - 정원, 삶의 일부가 되다",송태갑 (지은이),미세움,https://image.aladin.co.kr/product/26716/27/cover/k672730084_1.jpg,"인류가 곁에 두고 가꾸어 온 정원은 자연을 비롯해 역사, 문화 예술 등 다양한 관점에서 인간의 재능을 집약적으로 표현한 결과물이다. 그래서 나라마다 장소마다 정원의 디자인, 도입요소 등은 각양각색이다. 이 책은 천 가지 표정을 한 정원이 주는 기쁨과 가르침, 영감을 예찬한다.",역사,세계사 일반
56,9788950993931,하루에 백 년을 걷다 - 근대 문화유산과 오랜 삶의 흔적을 따라가는 골목 여행,"서진영 (지은이), 임승수 (사진)",21세기북스,https://image.aladin.co.kr/product/26854/71/cover/8950993937_1.jpg,"도심 속 근대 문화유산을 따라가는 여정을 담은 책이다. 한국의 공예 무형문화재, 전국의 시장을 직접 취재하고 고스란히 기록해온 서진영 작가. 이번에도 우리 문화의 가치를 온전히 보여주고자, 서울에서 제주까지 백 년의 시간을 간직한 골목을 걸으며 그 길이 품은 시간들을 돌아본다.",역사,문화/역사기행
