id,isbn,title,author,publisher,image_url,content,genre_1,genre_2
1,9788971460306,(스트레스를 확! 풀어주는) 유머 발전소 ,한국유머연구회 엮음,다문,http://image.aladin.co.kr/product/415/46/cover/897146030x_1.jpg,가장 힘 있는 카리스마는 바로 유머 카리스마!스트레스를 확 풀어주는 유머들을 엮은 『유머발전소』. 요즈음 한국사회에서 “성실과 충성”이 중요시 되던 직장문화가 사라지면서 유머의 가치가 새롭게 각광을 받고 있다. 이 책은 유쾌한 삶을 유도하는 유머들과 더불어 삶을 윤택하게 하는 명언들까지 수록한... ,문학,유머/풍자/우화
2,9788926780091,방과 후의 3월토끼 :시드노벨 창간 2주년 라이트노벨 모음집 ,시드노벨 편집기획 ;Ctype 일러스트,디앤씨미디어,https://bookthumb-phinf.pstatic.net/cover/060/504/06050471.jpg?type=m1&udate=20150309,우연히 줍게 된 휴대폰. 그것은 한명의 여성과 한명의 소녀를 작지만 신비한 모험의 세계로 초대하는 물건이었다. 그리고 과학실에 도착해 그들이 만난 것은 말을 할 줄 아는 기묘한 '3월토끼'라는 주제로 그려진 한 장의 일러스트와 이야기의 만남.,문학,라이트 노벨
3,9788992492652,(스스로 하는 아이로 키우는) 엄마표 몬테소리 홈스쿨,마자 피타믹 지음 ;정지인 옮김,청어람미디어,http://image.aladin.co.kr/product/436/46/cover/8992492650_1.jpg,"단계별로 나와 있는 놀이와 학습 활동들은 엄마와 아이가 함께 즐기면서 할 수 있는 것들이며, 아이의 핵심적인 발달을 도와주고 북돋워주는 활동들이다. 1권은 일상생활의 기술부터 시작해서 언어와 수리 개념, 감각 발달, 과학적 기술을 다루는 다섯 개의 장으로 이루어져 있다.",육아,교육/학습
4,9788992492669,(스스로 하는 아이로 키우는) 엄마표 몬테소리 홈스쿨,마자 피타믹 지음 ;정지인 옮김,청어람미디어,http://image.aladin.co.kr/product/436/46/cover/8992492669_1.jpg,"단계별로 나와 있는 놀이와 학습 활동들은 엄마와 아이가 함께 즐기면서 할 수 있는 것들이며, 아이의 핵심적인 발달을 도와주고 북돋워주는 활동들이다.2권은 감각 발달, 협응력 발달, 미술놀이, 게임과 운동, 언어, 야외활동까지 여섯 개의 장으로 구성되어 있으며, 시기별 발달 연령표를 수록하여 아이의 발달과정을 점검해볼 수 있게 하였다.",육아,교육/학습
5,9788961728294,불의 일족 =맹제훈 판타지 장편소설.Blood of fire ,지은이: 맹제훈,환상미디어,https://image.aladin.co.kr/product/427/22/cover/8961728296_1.jpg,"&lt;헬 비스트&gt;의 저자 맹제훈이 새로운 작품으로 돌아왔다.보다 강력하고, 보다 강렬하고, 보다 매혹적인 &lt;불의 일족&gt;을 주목하라! 세상에는 수많은 종족들이 존재한다. 만 년을 산다는 종족, 드래곤. 평화와 미의 종족, 엘프. 대장장이의 종족, 드워프. 이기적이고 탐욕스러운 종족, 인간. 이 외에도... ",문학,판타지/환상문학
6,9788961728300,불의 일족 =맹제훈 판타지 장편소설.Blood of fire ,지은이: 맹제훈,환상미디어,https://image.aladin.co.kr/product/427/22/cover/896172830x_1.jpg,"&lt;헬 비스트&gt;의 저자 맹제훈이 새로운 작품으로 돌아왔다.보다 강력하고, 보다 강렬하고, 보다 매혹적인 &lt;불의 일족&gt;을 주목하라! 세상에는 수많은 종족들이 존재한다. 만 년을 산다는 종족, 드래곤. 평화와 미의 종족, 엘프. 대장장이의 종족, 드워프. 이기적이고 탐욕스러운 종족, 인간. 이 외에도... ",문학,판타지/환상문학
7,9788960232457,늙은 청춘(靑春) :강중언(동봉 東奉) 수필집 ,지은이: 강중언,에세이퍼블리싱,http://image.aladin.co.kr/product/418/76/cover/8960232459_1.jpg,"'에세이작가총서' 206번째 책. 제주 행정공무원으로 39년 봉직한 뒤 부인과 함께 황혼을 보내고 있는 강중언의 인생 수상록이다. 현대사의 질곡을 온몸으로 고스란히 겪어왔으며, 제주 4·3 사건 당시 부친의 죽음을 목도해야 했던, 지우고 싶은 지난날을 포용해가는, 저자의 진솔한 모습이 담겨 있다.",문학,한국에세이
8,9788991216327,부모가 아플때 자녀교육법 :하버드메디컬스쿨이 알려주는 질병에 대한 자녀양육 ,"파울라 K. 라우치,김의정 옮김",조윤커뮤니케이션,http://image.aladin.co.kr/product/274/19/cover/8991216323_1.jpg,병을 지니고 살아가는 부모들에게 자식들에게 제공할 수 있는 정신건강의 해법의 실마리를 제공하는 책. 또한 새로운 요령을 습득하고 자신감을 되찾아 병으로 인해 부모역할을 수행하는데 있어 생겨난 어려운 문제점들과 맞설 준비를 할 수 있도록 돕는다.,육아,교육/학습
9,9788932628134,(포인트) 바흐인벤션 :15 Inventionen 15 Sinfonien ,삼호뮤직 [편],삼호뮤직,http://image.aladin.co.kr/product/252/5/cover/8932628130_1.jpg,『J. S. BACH 포인트 바흐인벤션: 인벤션 신포니아』. J. S. BACH의 INVENTIONEN (BWV 772~786) 15곡과 SINFONIEN (BWV 787~801) 15곡이 수록되어 있는 악보집이다.,예술,음악
10,9788932628189,(해설이 있는) 바흐 인벤션과 신포니아 =BWV 772~801 /J.S. Bach Inventionen und Sinfonien ,범영숙 해설,삼호뮤직,http://image.aladin.co.kr/product/7974/52/cover/k792434336_1.jpg,"해설이 있는『바흐 인벤션과 신포니아』. &lt;해설이 있는 피아노 전집 시리즈&gt;는 작곡가의 원전 악보에 의거해 곡 전체를 수록하였으며 악보에 숨어 있는 음악적 표현법, 페달링, 운지법 등을 자세히 해설한다. 보다 정확하고 깊이 있게 작품을 익히고 연주할 수 있도록 도와준다. &lt;바흐 인벤션과... ",예술,음악
