id,isbn,title,author,publisher,image_url,content,genre_1,genre_2
12,9791128861840,마법소녀,이선영 (지은이),커뮤니케이션북스,https://image.aladin.co.kr/product/27134/90/cover/k982731245_1.jpg,"마법의 힘으로 아이돌로 변신하는 아이돌형 마법소녀, 시험을 극복하면서 성장하는 마법소녀 군단, 세일러문과 프리큐어 같은 전투적인 전사형 마법소녀 등 마법소녀 장르는 다양하게 변주되며 사람들에게 자유로운 상상력과 새로운 감각을 제공한다.",만화,만화그리기와 읽기
13,9791197437106,초간단 손그림 12000 - 쉽고 빠르게 그리는 무궁무진 색연필 드로잉,"이일선, 조혜림 (지은이)",그림책방,https://image.aladin.co.kr/product/27123/25/cover/k552731144_1.jpg,"색연필 하나로 쓱쓱, 다양한 소재를 쉽고 빠르게 그릴 수 있도록 체계적으로 담아낸 책이다. 진행 과정을 체계적으로 알아가는 이해의 단계, 직접 진행 계획을 세우고 익히는 발전의 단계, 예시 그림을 적용하고 응용하는 완성의 단계로 내용이 구성되어 있다.",예술,미술
14,9791166495502,"세상을 바꾸는 혁신의 시작, 디자인",김동하 (지은이),좋은땅,https://image.aladin.co.kr/product/27047/66/cover/k772731880_1.jpg,"아직도 디자인이 외관에 대한 특성이나 특징을 구분 짓는 사물의 일부 요소로 여기고 있다는 사실에, 저자는 디자인이 시각적 세계의 외관뿐만 아니라 보이지 않는 본질을 다루는 분야임을 다양한 자료와 문헌을 기초로 논리적인 해설과 실증사례들을 통해 명쾌하게 풀어내고 있다.",예술,디자인/공예
15,9791196850234,여름 호텔을 위한 의상,"테네시 윌리암스 (지은이), 김정학 (옮긴이)",곰곰나루,https://image.aladin.co.kr/product/27105/85/cover/k272731045_1.jpg,미국 근대연극을 대표하는 희곡작가 테네시 윌리엄스가 생애 마지막으로 발표한 작품을 국내 최초로 미국 원작 출판사와 계약을 체결하고 완역 출간한 책이다. 미국 현대희곡 전공자이자 현 대구박물관 관장인 김정학이 청년시절부터 40년 동안 마음에 담아둔 작품으로 최근 번역을 마무리지었다.,문학,희곡
16,9791160580372,극작의 기술,"라요스 에그리 (지은이), 김성호, 전일성 (옮긴이)",비즈앤비즈,https://image.aladin.co.kr/product/27121/99/cover/k552731141_1.jpg,"인간의 동기에 대한 창조적 해석에 있어서의 근거라요스 에그리의 저서 〈극작의 기술〉은 확고한 주장과 아울러 읽는 즐거움도 주는 책이다. 이 책은 오랜 세월 동안 극작가들과 시나리오 작가들, 텔레비전 작가들이 소리소문없이 은밀하게 읽어왔다. 극작에 대한 다른 책과 달리 이 책에서 에그리는... ",예술,영화/드라마
17,9791128861901,웹툰 비즈니스 딜레마,한창완 (지은이),커뮤니케이션북스,https://image.aladin.co.kr/product/27134/93/cover/k172731245_1.jpg,"웹툰 생태계는 아이피(IP, Intellectual Property) 공장이다. 이야기 산업의 원천 데이터 활용부터 애니메이션, 영화, 드라마 제작까지 아이피 세계관은 확장되고 있다. 웹툰 비즈니스에서 아이피의 원천 데이터를 더욱 신속하고 대량으로 구매하기 위한 경쟁은 전쟁을 방불케 한다.",만화,만화그리기와 읽기
18,9791187911692,이 판국에 예술 - 팬데믹·미술·상생,"박서영, 이지나, 민경미, 홍희기, 조민영, 서하늘이 (지은이)",율도국,https://image.aladin.co.kr/product/27128/39/cover/k822731249_1.jpg,예술/문화계 6인이 모여 언텍트(Untact) 시대에 겪은 경험과 유용한 정보가 들어있다. 전지구적 위기 상황에서 서로를 위로하거나 받는 감정을 공유하여 우울감을 해소하고자 한다.,예술,예술/대중문화의 이해
19,9788963247557,애니메이션 영화의 혼성적 특성,이현석 (지은이),북코리아,https://image.aladin.co.kr/product/27047/95/cover/8963247554_1.jpg,"애니메이션의 세계는 다양하며, 환상적이고, 무한하다.20세기 초 영화역사와 함께 시작한 애니메이션은 모든 계층이 쉽게 즐길 수 있는 대중오락문화의 한 축으로 자리매김하고 있다. 월트 디즈니 등 메이저 스튜디오의 장편 애니메이션 영화가 세계 어린이들의 감성을 자극하고 기쁨을 주었다면, 많은 단편... ",예술,영화/드라마
20,9791128861819,류기운·문정후,한창완 (지은이),커뮤니케이션북스,https://image.aladin.co.kr/product/27134/97/cover/k392731245_1.jpg,류기운과 문정후는 시나리오 작가와 작화 작가로 30년 이상 모든 작품을 함께 기획하고 창작해 왔다. 이들은 무협 만화의 공식을 철저하게 지키면서도 독자들에게 신선함을 제공한다.,만화,만화그리기와 읽기
21,9788955751956,알폰스 무하,"박덕흠 (지은이), 박서보, 오광수 (감수)",재원,https://image.aladin.co.kr/product/27121/72/cover/8955751958_1.jpg,"음악가 드보르작, 문학가 카프카와 함께 아르누보의 위대한 미술가 무하는 체코가 낳은 위대한 예술가로 칭송된다. 이 책은 무하의 대표적인 판화 작품과 유화 작품 150여 점이 무하의 일대기와 함께 실려 있다.",예술,미술
22,9791128861789,도시와 캐릭터,류유희 (지은이),커뮤니케이션북스,https://image.aladin.co.kr/product/27086/90/cover/k392731493_1.jpg,도시의 캐릭터는 도시 이야기를 전달함으로써 도시 정체성을 효과적으로 표현한다. 도시를 상징하면서도 대중성과 친근감을 가져 도시와 시민 사이의 커뮤니케이션이 감성적으로 이루어질 수 있게 도와준다.,만화,만화그리기와 읽기
23,9791191225617,이런 영웅은 싫어 27 - 완결,삼촌 (지은이),길찾기,https://image.aladin.co.kr/product/27134/86/cover/k302731244_1.jpg,"추종자들을 볼모로 한 나이프 일당의 쇼는 결국 스푼 일행의 작전과 함께 막을 내리고, 백모래 역시 다나에 의해 사지가 마비된 채 최후를 맞이할 운명에 처한 듯 보인다. 그런데 일련의 무리가 은밀히 백모래를 찾아와 치료를 약속하며 모종의 제안을 하는데...",만화,인터넷 연재 만화
24,9791191214635,"엄청나게 복잡하고 끔찍하게 재밌는 문제들 - 옥스퍼드와 케임브리지 입학시험의 고품격 수학·물리 문제, 개정판","토머스 포비 (지은이), 권혜승 (옮긴이)",반니,https://image.aladin.co.kr/product/27144/11/cover/k072731447_1.jpg,옥스퍼드대학의 입학시험 문제를 출제하고 면접관으로 참여했던 포비 교수가 자신의 전공인 물리학과 수학 분야에서 실제 출제되었던 문제들 중 가장 좋아하는 것들을 예비 대학생 수준에 맞게 정리한 것이다.,과학,수학
25,9791189550448,교양으로 읽는 삼국지 - 중원을 차지하려는 영웅호걸들의 흥미진진한 이야기,"나관중 (지은이), 장순필 (옮긴이)",탐나는책,https://image.aladin.co.kr/product/27143/82/cover/k882731446_1.jpg,"중원을 차지하려는 영웅호걸들의 흥미진진한 이야기. 『삼국지』는 1,800여 년 전, 약 일백여 년에 걸친 중국 후한後漢 말에서 진晉나라로 통일되기까지의 천하의 패권을 차지하려는 영웅호걸들의 처절한 역사 이야기이다.",인문학,교양 인문학
26,9788962623710,"당신을 이어 말한다 - 잃어버린 말을 되찾고 새로운 물결을 만드는 글쓰기, 말하기, 연대하기",이길보라 (지은이),동아시아,https://image.aladin.co.kr/product/27143/76/cover/8962623714_1.jpg,"사회학자 존 맥나이트(John McKnight)의 말처럼 다큐멘터리 감독 이길보라의 신간. 자기 자신과 자신을 둘러싼 세상을 기존언어가 아닌, 장애학과 여성학이라는 새로운 언어로 해체하고 재해석한다.",문학,한국에세이
27,9791191193091,뉴 러브,"표국청, 황모과, 안영선, 하승민, 박태훈 (지은이)",안전가옥,https://image.aladin.co.kr/product/27142/51/cover/k862731445_1.jpg,안전가옥 앤솔로지 시리즈의 일곱 번째 주제는 ‘뉴 러브’이다. 영화 투자배급사 메가박스중앙(주)플러스엠과 함께한 두 번째 공모전의 응모작 300여 편 가운데 열띤 심사를 거쳐 최종 선정된 다섯 편을 수록했다.,문학,과학소설(SF)
28,9788958207139,번역과 중국의 근대 - 중국 근대사회에 영향을 미친 100권의 번역서,"쩌우전환 (지은이), 한성구 (옮긴이)",궁리,https://image.aladin.co.kr/product/27142/36/cover/8958207132_1.jpg,"명청 교체기부터 신중국 탄생 이전까지 400여 년 동안의 서학 번역을 연구 대상으로 삼아 그 기간 동안 출간되었던 번역서 가운데 비교적 사회적 영향력이 컸던 100권을 선별한 후, 번역서가 당시의 사회 문화와 어떤 관계를 맺고 있었는지 분석하고자 했다.",역사,중국사
29,9788946421813,스스로 행복하라 - 10만 부 기념 에디션,법정 (지은이),샘터사,https://image.aladin.co.kr/product/27142/33/cover/8946421819_1.jpg,"《스스로 행복하라》 10만 부 기념 양장 에디션. 코로나19 시대가 본격적으로 시작된 2020년 초, 법정 스님 열반 10주기에 맞춰 출간된 《스스로 행복하라》는 우리의 지치고 흐트러진 마음을 다잡아 주며 고난을 극복할 용기를 주었다.",문학,명사에세이
30,9791196837648,브리스 디제이 팬케이크 소설집,"브리스 디제이 팬케이크 (지은이), 이승학 (옮긴이)",섬과달,https://image.aladin.co.kr/product/27142/18/cover/k492731445_1.jpg,"브리스 디제이 팬케이크 사후 4년 뒤인 1983년 출간된 그의 처음이자 마지막 책으로, 생전 매체들을 통해 발표했던 여섯 편과 미발표된 여섯 편의 단편소설을 모은 것이다. 그가 완성한 소설은 이 책에 실린 열두 편이 전부다.",문학,영미소설
31,9791165528348,내 꼬인 인생을 알려고 하다가 명리에 빠지다,김병연 (지은이),지식과감성#,https://image.aladin.co.kr/product/27141/88/cover/k222731444_1.jpg,"미대를 나와 제법 유명한 도예작가로 활동 중인 큰딸이 대학에 입학할 무렵, 철학관을 찾아 딸의 합격 여부를 알고 싶었던 때부터 시작하여, 10여 년간 공부해 온 내용과 저자의 생각을 정리한 책이다.",인문학,동양철학
32,9791166496455,농적 삶을 위한 사유,서성열 (지은이),좋은땅,https://image.aladin.co.kr/product/27141/86/cover/k132731444_1.jpg,"기후위기와 세계기아, 그리고 코로나19, 이러한 비상사태 속에서 우리의 라이프스타일을 성찰하며 농(農)적 삶을 제안한 책이다.",인문학,교양 인문학
33,9791191335095,무의식의 의식화와 인간 - C. G. 융의 접근에 대한 고찰,"엘리 윔베르 (지은이), 김성민 (옮긴이)",달을긷는우물,https://image.aladin.co.kr/product/27141/80/cover/k702731443_1.jpg,"프랑스의 대표적인 융 학파 분석가 엘리 윔베르가 발표한 논문 열한 편을 묶어서 출판한 책이다. 윔베르는 원형, 집단적 무의식, 그림자, 아니마/아니무스, 자기, 동시성 이론, 상징 등 분석심리학의 중요한 주제들을 다룬다.",인문학,심리학/정신분석학
34,9791186561805,"독립은 여행 - 삶이 흔들릴 때, 나를 다시 찾기 위해 독립을 선택했다",정혜윤 (지은이),북노마드,https://image.aladin.co.kr/product/27139/0/cover/k602731343_1.jpg,"모든 것이 흔들리는 팬데믹 시대. 『퇴사는 여행』으로 ‘무슨 일을 하며 살 것인가’를 고민하며 자발적인 백수 상태로 세계를 유랑했던 정혜윤 작가가 일상, 공간, 일에 집중하며 ‘내가 원하는 나’를 찾은 『독립은 여행』으로 돌아왔다.",문학,한국에세이
35,9788965964421,"지식 편의점 : 문학, 인간의 생애 편 - 지적인 현대인을 위한",이시한 (지은이),흐름출판,https://image.aladin.co.kr/product/27138/96/cover/8965964423_1.jpg,"시대를 초월하는 고전의 힘을 소환해 25권의 문학을 ‘인간의 생애’라는 하나의 맥락으로 엮어냈다. 지식 큐레이터이자 유튜브 의 책방지기인 저자 이시한과 함께 ‘탄생, 성장, 사랑, 실패, 성공…죽음, 그리고 그 이후’의 순서로 인간의 여정을 따라가 본다.",인문학,교양 인문학
36,9791187514664,"마미 문크 - 어서 와, 육아는 처음이지?",문크(Moonk) (지은이),폭스코너,https://image.aladin.co.kr/product/27129/74/cover/k932731241_1.jpg,"문크마우스를 비롯한 독창적인 캐릭터 일러스트로 유명한 문크 작가가 그린 육아 그림에세이 《마미 문크》가 출간되었다. 6년의 연애와 1년의 신혼생활 후에 태어난 아들 호이의 육아가 시작된 지 4년째, 엄마 문크의 공감 백배 육아 스토리가 그림에세이로 독자를 찾아왔다.",문학,사진/그림 에세이
37,9791159201387,상식은 어쩌다 포퓰리즘이 되었는가,"소피아 로젠펠드 (지은이), 정명진 (옮긴이)",부글북스,https://image.aladin.co.kr/product/27127/82/cover/k782731248_1.jpg,"아리스토텔레스 과학의 전문 용어였던 “상식”이 민주주의의 수사적인 용어가 되고 공적 분야에서 비전문적인 의견을 정당화하는 수단으로 바뀌기까지, 그 긴 과정이 설명된다. 영국 명예혁명을 전후한 때부터 프랑스 계몽주의와 미국혁명을 거쳐 현재까지 350년에 걸쳐 상식이 정치적 문화적 개념으로서 세계사에 미친 영향을 더듬는다.",역사,세계사 일반
38,9791163986638,아가씨와 우렁총각 1,제이드 (지은이),레진코믹스(레진엔터테인먼트),https://image.aladin.co.kr/product/26840/24/cover/k872730393_1.jpg,"남자에게 의지하는 엄마처럼 살지 않겠다고 결심한 수하. 그런 수하의 집에 건장한 청년이 이삿짐을 들고 나타난다. 사기를 당했으니 돈 대신 살림을 하겠다며 도움을 청하는 청년, 태수. 수하는 의심 반 동정 반으로 태수를 입주 가정부로 고용하는데….",만화,인터넷 연재 만화
39,9791188424511,엄마의 봄,배문옥 (지은이),푸른문학사,https://image.aladin.co.kr/product/26731/79/cover/k702730380_1.jpg,청은 배문옥 시인의 첫 번째 시집 ‘엄마의 봄’은 서정시로 독창성과 참신성이 내재되어있다.신선한 매력의 어휘가 환한 세계로 이끌어 주고 시어의 자연적 색채가 수채화빛이다. 시인의 시적 의식과 이미지의 형상화는 비움과 겸허함이다.,문학,시
40,9791157284382,가끔은 별을 바라본다 - 김기갑 시집,김기갑 (지은이),지혜,https://image.aladin.co.kr/product/26994/70/cover/k932730720_1.jpg,"J.H CLASSIC 71권. 24세의 젊은 나이에 경찰에 투신하여 국가와 민족을 위해 살다가 어느덧 정년을 눈 앞에 두고 있는 저자는 시 한 편, 한 편에 삶의 강렬한 순간들을 포착해 담아 내려 했다.",문학,시
41,9791160404807,춥고 더운 우리 집,공선옥 (지은이),한겨레출판,https://image.aladin.co.kr/product/27142/54/cover/k802731445_1.jpg,"우리 시대를 대표하는 작가 공선옥의 산문집. 한 작가의 가슴속에 내밀하게 축적되어 있던 집에 대한 기억은 가족의 공간이자, 살림의 공간이자, 상처의 공간이자, 성장의 공간이었던 우리 저마다의 기억의 집을 불러낸다.",문학,한국에세이
42,9791191393170,따님이 기가 세요 - 유쾌한 여자 둘의 비혼 라이프,하말넘많 (지은이),포르체,https://image.aladin.co.kr/product/27147/93/cover/k092731549_1.jpg,"비혼! 비연애! 우리끼리 탄탄대로! 전격 페미니즘 에세이유쾌하지만 가볍지만은 않은, 하고 싶은 말이 너-무 많아서!구독자 16.5만 명, 누적 조회 수 830만 회에 달하는 여성 미디어 유튜브 채널 ‘하말넘많’을 운영하는 강민지와 서솔의 이야기를 담았다. 저자는 사회가 요구하는 여성성을 벗어던지고 자신들의... ",문학,한국에세이
43,9791197382802,타인의 삶 2 - The Lives of Others 2,&lt;타인의 삶&gt; 기획팀 (지은이),리모트,https://image.aladin.co.kr/product/27136/73/cover/k292731349_1.jpg,타인과의 무수한 교류가 남긴 ‘흔적’을 주제로 12명의 창작자가 10편의 사진과 에세이를 기록했다. 이 책에 창작자가 남긴 다양한 흔적들은 타인과 공유하는 시간과 그것이 만드는 변화에 대해 돌아보게 할 것이다.,예술,예술/대중문화의 이해
44,9791157955916,아름다운 이 나라 역사를 만든 여성들 - 소서노에서 이용수 할머니까지,홍찬선 (지은이),스타북스,https://image.aladin.co.kr/product/27106/7/cover/k502731046_1.jpg,"아직도 불평등 계급으로 살고 있는 이 땅의 여성들을 위한 기념비적인 시집이 출간되었다. 남성 위주로 씌어진 역사에서는 홀대받았던 여성들을 갇혀 있던 역사서에서 홍찬선 시인이 불러냈다. 우리가 이름조차 몰랐던 여성들을 홍찬선 시인이 되살려냄으로써, 그들은 21세기 현재의 목소리로 여성의 삶, 여성의 힘, 여성의 아픔을 생생하게 말하고 있다.",문학,시
45,9788966551347,미스 조,홍명진 (지은이),삶창(삶이보이는창),https://image.aladin.co.kr/product/27127/61/cover/8966551343_1.jpg,"삶의 격랑 속에서 방향을 잃어버린 청춘에 대한 위로의 메시지이다. 작가 스스로 ‘작가의 말’에서 밝혔듯이 이 소설의 주인공 ‘미스 조’는 작가의 경험 속에서 살아 숨 쉬는 존재이지만, 작가 자신이 “만난 사람 중에 미스 조”가 있었다는 사실을 넘어 보편적인 캐릭터로 거듭나게 한 것이다.",문학,한국소설
46,9791156411772,여름이 떠나기 전에,김제이 (지은이),로담,https://image.aladin.co.kr/product/27127/91/cover/k832731248_1.jpg,"김제이 장편소설. 한밤중, 하릴없는 백수 꼴로 시골 원두막에서 하는 이토록 유치한 고백이라니, 한 번도 생각해 본 적 없다. 누군가에게 이처럼 낯간지러운 말을 하는 것도, 그 반응에 일희일비하는 것도 처음이었는데….",문학,로맨스소설
47,9788963653310,남방우편기 (외),"앙투안 드 생텍쥐페리 (지은이), 이정림 (옮긴이)",종합출판범우,https://image.aladin.co.kr/product/27128/65/cover/8963653315_1.jpg,"프랑스의 행동주의 작가 생 텍쥐페리의 작품선. '남방우편기', '인간의 대지', '젊은이의 편지' 3편을 수록하였다.",문학,프랑스소설
48,9791191192087,체르니 킬러,야화 (지은이),가쎄(GASSE),https://image.aladin.co.kr/product/27134/85/cover/k242731244_1.jpg,너와 나의 미스터리 세번째 이야기. 『너와 나의 미스터리』 연작 『체르니 킬러』는 일종의 이야기 레시피이다. 작가 야화는 마치 셰프처럼 이야기의 맛을 내기 위해 상상의 소스를 적당히 넣고 비비다가 딱 필요한 분량만 ‘그릇’에 담아낸다.,문학,한국소설
49,9791160262308,인간만세,오한기 (지은이),작가정신,https://image.aladin.co.kr/product/27149/19/cover/k912731542_1.jpg,"실종된 세계, 실종된 의미, 그럼에도 불구하고 ‘인간만세’를 외치는 오한기식 ‘진짜’ 리얼리티제7회 젊은작가상 수상 작가 오한기 신작한국 문학에서 가장 실험적인 시도를 보여주는 작가 대열의 선두에 선 오한기의 『인간만세』가 〈소설, 향〉의 다섯 번째 책으로 출간되었다. 답십리도서관 상주 작가... ",문학,한국소설
50,9791165397692,해방,하임 (지은이),북랩,https://image.aladin.co.kr/product/27143/74/cover/k722731446_1.jpg,사회주의는 인간의 본성에 대한 무지로 만들어진 경제체제다. 사회주의는 도덕적으로 보이지만 옳은 것은 아니다. 막상 실체를 까보면 도덕적이지도 않다. 그렇기에 사회주의자가 숨기는 중요한 진실을 알리고자 책을 썼다.,문학,한국소설
51,9791165397494,100년의 사랑 - 동해 시·소설,동해 (지은이),북랩,https://image.aladin.co.kr/product/27107/62/cover/k202731148_1.jpg,"작가 동해는 물리학도다. 그가 좋아하는 것은 자연과학이지만 인문학적 욕구가 그를 시와 소설의 세계로 이끌었다. 이 책은 작가의 전작인 단편소설집에 이은 두 번째 책이다. 이 책에는 소설 「100년의 사랑」, 「배낭일지 to 베트남, 캄보디아」, 「뉴욕 무용단 발레리나」가 실렸다.",문학,한국소설
52,9788974565367,성북동 아버지,장은아 (지은이),문이당,https://image.aladin.co.kr/product/27141/82/cover/8974565366_1.jpg,"30여 년 간 미국 뉴저지에 살면서 꾸준히 작품 활동을 하고 있는 장은아의 두 번째 장편소설 『성북동 아버지』가 출간되었다. 5월 가정의 달을 맞아 출간된 『성북동 아버지』는 코로나로 지친 우리 모두의 마음을 위무하며, 가족의 소중함을 다시 한 번 일깨워주는 가슴 따뜻한 이야기이다.",문학,한국소설
53,9791196548933,오후 4시의 그녀,허여경 (지은이),상상마당,https://image.aladin.co.kr/product/27141/88/cover/k352731444_1.jpg,"허여경 소설집. 금수저로 태어나거나 성공적으로 살아가는 이들이 아닌 평범하지만, 고뇌하는 여덟 명 인간의 내면을 터치해내고 있다. 허여경의 소설은 현실 세계에서 자연스럽게 일어나는 일들, 그 에피소드를 솔직담백하게 그려내고 있다는 게 특징이다.",문학,한국소설
54,9788964361955,"여성, 영화에 묻다 - 다르게 보기의 젠더 정치학",박인영 (지은이),삼인,https://image.aladin.co.kr/product/27105/75/cover/8964361954_1.jpg,"영화를 오래 연구해온 저자의 글 17편을 묶은 책이다. 그 규모와 내용의 깊이에서 학술 논문이라는 이름에 값하는 글들이지만, 통상적인 논문의 틀과 문체에 스스로를 가두지 않는 자유로움을 간직한 점을 눈여겨보면 영화 평론-에세이라고 해도 손색없을 글들이 모여 있다.",예술,영화/드라마
55,9791191363715,황제의 외동딸(만화). 9(디앤씨웹툰비즈),리노,디앤씨웹툰비즈,https://bookthumb-phinf.pstatic.net/cover/190/055/19005560.jpg?type=m1&udate=20210422,"&quot;다시 어른이 되는 건 아주 먼 훗날의 일이라고 생각했다.&quot;&#x0D;카카오페이지 410만 독자가 선택한 화제의 만화!&#x0D;&#x0D;길고 긴 하루하루가 차곡차곡 쌓여, 어느새 나는 열여덟의 어엿한 숙녀가 되었다. &#x0D;사고뭉치에서 듬직한 기사가 된 쌍둥이들, 토깽이에서 사랑을 할 줄 아는 남자가 된... ",만화,인터넷 연재 만화
56,9788984550339,컴퓨터야 놀자~ 파포 2016 꿈트리,KIE 기획연구실 (지은이),아소미디어(아카데미소프트),https://image.aladin.co.kr/product/27045/80/cover/8984550337_1.jpg,"각 차시별로 배울 내용을 만화로 미리 확인할 수 있다. 본문 학습 내용과 관련된 다양한 형태의 문제들을 스스로 해결하면서 창의력을 높일 수 있으며, 파워포인트 2016의 여러 가지 기능들을 체계적으로 학습할 수 있도록 구성되어 있다.",IT,오피스(엑셀/파워포인트)
57,9791160684599,"경남, 섬의 역사",김광철 (지은이),도서출판선인(선인문화사),https://image.aladin.co.kr/product/27124/87/cover/k302731146_1.jpg,"내 손 안의 경남 시리즈 13권. 경남의 섬은 한반도의 역사와도 무관하지 않다. 섬에서 조사된 유적은 당시 사회를 말해주고 있다. 전쟁관련 유적이 산재되어 있다. 전쟁의 피해를 가장 먼저 입은 곳이기도 했다. 왜구, 임진왜란, 한국전쟁 등이 섬을 비겨나지 않았다.",역사,문화/역사기행
58,9791156121961,"한국 근현대 전력산업사, 1898~1961",오진석 (지은이),푸른역사,https://image.aladin.co.kr/product/27109/40/cover/k862731149_1.jpg,"소중한 전기를 생산하고, 전달하는 전력산업의 역사를 살핀다. 1898년 한성전기가 설립된 때부터 1961년 전기3사가 한국전력주식회사로 통합될 때까지의 한국 전력산업의 역사를 다뤘다.",역사,한국근현대사
59,9791158542955,거울은 거울을 보지 못한다,김남주 (지은이),학이사(이상사),https://image.aladin.co.kr/product/27046/34/cover/k752731888_1.jpg,"김남주 시인은 자유롭다. 자연을 즐기며 자유인으로 살기를 갈망하는 시인의 삶이 그러하고, 진솔한 마음이 담긴 시만이 세상을 움직인다고 믿는 시인의 시가 그러하다. 『거울은 거울을 보지 못한다』는 자신만의 시 정신을 탐색하는 시인의 성찰을 담았다.",문학,시
